"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131"
"748",9539.48395978488,9886.4764333285,10258.5803404248,10657.6129657216,11085.5231086001,11544.4006007403,12036.4865124611,12564.1840976806,13130.0705309516,13736.9094938908,14387.6646724741,15085.5142311147,15833.8663342128,16636.3757909821,17496.9619048422,18419.8276145502,19409.4800205537,20470.7523968113,1284.60824632117,1267.665297771,1250.9458130717,1234.44684491498,1218.16548486517,1202.09886284654,1186.24414663734,1170.59854137054,1155.15928904117,1139.92366802012,1124.88899257437,1110.05261239355,1095.41191212277,1080.96431090155,1066.7072619089,1052.63825191432,1038.75480083482,1025.0544612977,6210.82451809434,6246.64046277098,6282.45640744763,6318.27235212427,6354.08829680092,6389.90424147756,6425.72018615421,6461.53613083085,6497.35207550749,6533.16802018414,6568.98396486078,6604.79990953743,6640.61585421407,6676.43179889072,6712.24774356736,6748.06368824401,6783.87963292065,6819.6955775973,4173.32292869494,4184.34412185128,4195.36531500762,4206.38650816396,4217.4077013203,4228.42889447664,4239.45008763298,4250.47128078932,4261.49247394567,4272.51366710201,4283.53486025835,4294.55605341469,4305.57724657103,4316.59843972737,4327.61963288371,4338.64082604005,4349.66201919639,4360.68321235274,8244.09353396825,8283.64499758813,8323.59063636305,8363.93437869511,8404.6801921374,8445.83208378415,8487.39410066485,8529.37033014221,8571.76490031415,8614.58198041975,8657.8257812493,8701.50055555837,8745.61059848607,8790.16024797743,8835.15388521003,8880.59593502484,8926.49086636139,8972.84319269724,2816.4208082444,2780.8294122713,2744.99653027625,2708.9156448784,2672.57992571798,2635.98220756719,2599.11496640996,2561.97029325366,2524.53986540227,2486.81491488137,2448.7861936594,2410.44393525581,2371.77781226291,2332.77688923296,2293.42957029227,2253.72354073712,2213.64570173776,2173.18209712208,7260.72630303445,7360.70671372958,7463.22508658165,7568.34584673018,7676.13505472074,7786.66044801904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749",5646.35358516796,5703.68811723572,5761.02264930349,5818.35718137125,5875.69171343902,5933.02624550679,5990.36077757455,6047.69530964232,6105.02984171008,6162.36437377785,6219.69890584561,6277.03343791338,6334.36796998114,6391.70250204891,6449.03703411667,6506.37156618444,6563.70609825221,6621.04063031997,5496.94618199407,5505.28093240809,5513.60928717039,5521.93126572733,5530.24688742212,5538.55617149566,5546.85913708722,5555.15580323529,5563.44618887827,5571.73031285527,5580.00819390681,5588.2798506756,5596.54530170721,5604.80456545086,5613.05766026007,5621.30460439341,5629.54541601516,5637.78011319605,4737.91872828402,4716.74605640513,4695.51722781888,4674.2316879148,4652.88887254041,4631.48820776611,4610.0291096425,4588.51098394978,4566.93322593902,4545.29522006493,4523.5963397097,4501.83594689765,4480.01339200028,4458.1280134313,4436.17913733121,4414.16607724105,4392.08813376477,4369.94459421981,6281.63444376625,6317.92797874667,6354.11749050309,6390.20416104234,6426.18914906651,6462.07359062385,6497.85859973624,6533.54526900419,6569.13467019053,6604.62785478349,6640.02585454021,6675.32968201143,6710.54033104823,6745.65877729146,6780.6859786447,6815.62287573139,6850.47039233668,6885.22943583477,6427.27729579486,6415.96932004716,6404.68123924248,6393.41301837818,6382.16462251324,6370.93601676809,6359.72716632455,6348.53803642567,6337.36859237566,6326.21879953979,6315.08862334424,6303.97802927604,6292.88698288292,6281.81544977325,6270.76339561588,6259.73078614008,6248.7175871354,6237.72376445161,5661.34954567186,5661.25069143565,5661.15183892556,5661.05298814155,5660.9541390836,5660.85529175168,5660.75644614576,5660.65760226581,5660.55876011179,5660.45991968369,5660.36108098145,5660.26224400507,5660.1634087545,5660.06457522972,5659.9657434307,5659.8669133574,5659.7680850098,5659.66925838787,5687.06773273086,5689.16092757762,5691.25412242438,5693.34731727114,5695.4405121179,5697.53370696466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750",3654.13591191,3552.51124552495,3449.22395627762,3344.16636329422,3237.21807433528,3128.24373611125,3017.09023898997,2903.58320375902,2787.52250943414,2668.6765186297,2546.77450045963,2421.49650537668,2292.45954942394,2159.19830125457,2021.1373088207,1877.54969205113,1727.49315394272,1569.7057440874,3078.08464255418,3066.39658687551,3054.75291290215,3043.15345210858,3031.59803660919,3020.08649915586,3008.61867313557,2997.19439256792,2985.81349210279,2974.47580701792,2963.18117321654,2951.92942722498,2940.72040619029,2929.55394787794,2918.4298906694,2907.34807355987,2896.30833615587,2885.31051867301,2514.14996962332,2494.32252818374,2474.41581782125,2454.4285566874,2434.35942621758,2414.20706961,2393.97009022177,2373.64704987634,2353.23646707635,2332.73681511513,2312.14652007977,2291.46395873799,2270.68745630041,2249.81528404891,2228.84565682132,2207.77673034126,2186.6065983816,2165.33328974821,2160.05519954881,2152.5438138703,2145.05854831817,2137.59931206219,2130.16601458795,2122.75856569582,2115.37687549983,2108.02085442657,2100.69041321412,2093.38546291095,2086.10591487487,2078.8516807719,2071.62267257528,2064.41880256431,2057.23998332336,2050.08612774077,2042.9571490078,2035.85296061758,2232.48002523735,2236.38300487977,2240.30197066812,2244.23698807978,2248.1881228603,2252.15544102454,2256.13900885774,2260.13889291663,2264.15516003055,2268.18787730257,2272.2371121106,2276.30293210854,2280.38540522736,2284.4845996763,2288.60058394396,2292.73342679946,2296.8831972936,2301.04996476,2231.78070927001,2231.76891360769,2231.75711800773,2231.7453224701,2231.73352699482,2231.72173158188,2231.70993623128,2231.69814094303,2231.68634571712,2231.67455055355,2231.66275545232,2231.65096041343,2231.63916543688,2231.62737052267,2231.6155756708,2231.60378088128,2231.59198615408,2231.58019148923,2282.84439365425,2285.45171279114,2288.05753904514,2290.66187582214,2293.26472651447,2295.86609450096,2298.46598314702,2301.06439580473,2303.66133581289,2306.25680649712,2308.85081116993,2311.44335313077,2314.03443566613,2316.6240620496,2319.21223554194,2321.79895939119,2324.38423683265,NA,NA,NA,NA,NA,NA
"751",9253.65797947997,9252.99930477154,9252.34067694752,9251.68209600459,9251.0235619394,9250.36507474862,9249.7066344289,9249.04824097693,9248.38989438935,9247.73159466283,9247.07334179404,9246.41513577965,9245.75697661631,9245.09886430069,9244.44079882945,9243.78278019928,9243.12480840682,9242.46688344874,8669.0587611493,8668.90151734108,8668.74294425772,8668.58301920824,8668.42171891543,8668.25901949543,8668.09489643658,8667.92932457708,8667.76227808189,8667.59373041845,8667.42365433132,8667.25202181573,8667.07880408979,8666.9039715655,8666.72749381835,8666.54933955549,8666.36947658234,8666.1878717676,5762.37152492952,5758.75021936663,5755.06542279244,5751.31482622459,5747.4959915784,5743.60634182773,5739.64315020844,5735.60352835031,5731.48441320686,5727.28255263396,5722.99448944573,5718.61654375031,5714.14479333769,5709.57505185558,5704.90284446659,5700.12338062927,5695.23152358465,5690.2217560573,7770.45735695899,7823.28095083974,7876.1045447205,7928.92813860126,7981.75173248201,8034.57532636277,8087.39892024352,8140.22251412428,8193.04610800503,8245.86970188579,8298.69329576654,8351.5168896473,8404.34048352805,8457.1640774088,8509.98767128956,8562.81126517032,8615.63485905107,8668.45845293183,5373.77436774451,5373.62715097417,5373.48257982889,5373.34060676428,5373.20118509035,5373.0642689562,5372.92981333491,5372.79777400871,5372.6681075545,5372.54077132952,5372.41572345733,5372.29292281406,5372.17232901487,5372.05390240069,5371.93760402514,5371.82339564176,5371.7112396914,5371.60109928989,7368.26499129679,7431.88736566598,7495.50974003517,7559.13211440435,7622.75448877354,7686.37686314272,7749.99923751191,7813.62161188109,7877.24398625028,7940.86636061947,8004.48873498865,8068.11110935784,8131.73348372703,8195.35585809621,8258.9782324654,8322.60060683459,8386.22298120377,8449.84535557296,6470.36537259934,6470.29597257541,6470.22696155202,6470.15833734875,6470.09009779739,6470.0222407419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752",2158.63192335314,2082.10459603814,2008.29029810189,1937.09284784477,1868.41947337883,1802.18069174399,1738.29019230969,1676.66472431017,1617.22398836688,1559.89053185653,1504.5896479886,1451.2492784607,1399.79991956495,1350.1745316231,1302.30845163231,1256.13930900778,1211.60694431248,1168.65333086804,2130.05692072608,2102.90726631051,2075.57487449373,2048.05481252602,2020.34191043482,1992.43074440093,1964.31561858862,1935.99054524868,1907.44922288821,1878.68501227038,1849.69090997279,1820.45951919142,1790.98301742834,1761.25312064384,1731.26104338433,1700.99745431577,1670.45242649299,1639.61538157701,1126.2206885147,1114.57755158029,1103.05478416053,1091.6511418468,1080.36539309547,1069.19631909488,1058.14271363376,1047.20338297092,1036.37714570636,1025.66283265367,1015.05928671378,1004.56536274995,994.179927464179,983.901859274739,973.730048195091,963.663395714002,953.700814676906,943.841229168499,1761.96121186324,1799.97104362124,1839.11315858606,1879.42128659024,1920.93016225171,1963.67555490552,2007.69429942732,2053.02432797489,2099.70470267542,2147.77564928634,2197.27859185898,2248.25618843481,2300.75236780507,2354.81236736535,2410.48277209796,2467.81155471545,2526.848117,2587.64333237432,1838.32946775691,1848.80771274854,1859.39487339866,1870.0920818263,1880.90048191829,1891.82122945149,1902.85549221647,1914.00445014232,1925.26929542287,1936.65123264415,1948.15147891322,1959.77126398828,1971.51183041021,1983.37443363544,1995.36034217016,2007.47083770603,2019.70721525715,2032.07078329863,2541.69284370497,2570.90654542493,2600.69720007322,2631.07620212101,2662.05517107334,2693.64595591347,2725.86063963492,2758.71154386298,2792.21123356761,2826.37252186933,2861.20847494,2896.7324170005,2932.957935417,2969.89888589792,3007.56939779354,3045.98387950026,3085.15702397158,3125.10381433795,2394.78491440711,2414.82850576329,2435.11934266714,2455.6604749893,2476.45499022176,2497.50601394194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753",4372.01998692757,4415.01205681404,4458.00412670051,4500.99619658698,4543.98826647345,4586.98033635992,4629.97240624639,4672.96447613285,4715.95654601932,4758.94861590579,4801.94068579226,4844.93275567873,4887.9248255652,4930.91689545166,4973.90896533813,5016.9010352246,5059.89310511107,5102.88517499754,4234.71307990713,4234.72341831157,4234.73375674125,4234.74409519616,4234.75443367632,4234.76477218172,4234.77511071235,4234.78544926823,4234.79578784934,4234.8061264557,4234.8164650873,4234.82680374413,4234.83714242621,4234.84748113353,4234.85781986609,4234.86815862389,4234.87849740692,4234.8888362152,4234.60126308877,4234.21693453958,4233.8312755598,4233.44427678386,4233.05592874652,4232.66622188142,4232.27514651967,4231.88269288837,4231.48885110907,4231.0936111963,4230.69696305594,4230.29889648373,4229.89940116356,4229.49846666592,4229.09608244613,4228.69223784273,4228.28692207568,4227.8801242446,4807.46909568914,4826.39645450744,4845.2864100749,4864.13925489145,4882.95527748012,4901.73476246383,4920.47799064023,4939.18523905473,4957.8567810717,4976.49288644388,4995.09382138023,5013.65984861197,5032.19122745711,5050.6882138835,5069.15106057022,5087.58001696763,5105.97532935599,5124.33724090266,4577.4644071264,4563.93877675942,4550.45311233439,4537.00729575876,4523.60120928887,4510.23473552902,4496.90775743038,4483.62015828996,4470.37182174963,4457.16263179507,4443.99247275476,4430.86122929898,4417.76878643878,4404.71502952498,4391.69984424719,4378.72311663276,4365.78473304582,4352.88458018629,4375.25995978544,4375.24664558255,4375.23333142016,4375.2200172983,4375.20670321695,4375.19338917612,4375.1800751758,4375.166761216,4375.15344729671,4375.14013341794,4375.12681957968,4375.11350578194,4375.10019202471,4375.086878308,4375.0735646318,4375.06025099612,4375.04693740095,4375.03362384629,4476.72656889382,4481.30636036754,4485.89083707044,4490.48000379561,4495.07386534105,4499.67242650966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754",3893.38020492634,3883.36836170588,3873.35651848543,3863.34467526497,3853.33283204451,3843.32098882405,3833.30914560359,3823.29730238313,3813.28545916267,3803.27361594221,3793.26177272175,3783.24992950129,3773.23808628083,3763.22624306037,3753.21439983991,3743.20255661945,3733.190713399,3723.17887017853,3850.24467356303,3838.54922145761,3826.88929530223,3815.26478718376,3803.67558951682,3792.12159504286,3780.60269682912,3769.11878826767,3757.66976307442,3746.25551528809,3734.87593926931,3723.53092969957,3712.22038158028,3700.94419023181,3689.70225129248,3678.49446071762,3667.32071477862,3656.18091006195,3386.44876641156,3359.36370733734,3332.16898294519,3304.86279553228,3277.44329518298,3249.90857757522,3222.25668166531,3194.48558724323,3166.593212349,3138.57741054047,3110.43596800186,3082.16660048146,3053.76695004581,3025.23458163674,2996.56697941635,2967.76154288343,2938.81558274371,2909.72631651426,4080.18724485215,4104.05707698326,4128.61746878097,4153.88839829332,4179.89042153784,4206.64468922229,4234.17296394923,4262.49763791823,4291.64175114032,4321.62901017925,4352.48380743506,4384.23124098546,4416.89713500125,4450.50806075238,4485.09135822164,4520.67515834375,4557.28840588778,4594.96088300151,4449.10283435782,4456.13795162062,4463.17306888341,4470.20818614621,4477.243303409,4484.2784206718,4491.31353793459,4498.34865519739,4505.38377246018,4512.41888972298,4519.45400698577,4526.48912424857,4533.52424151136,4540.55935877416,4547.59447603695,4554.62959329975,4561.66471056254,4568.69982782534,3814.45018290511,3820.27303744831,3826.09140080418,3831.90528670953,3837.71470882787,3843.51968075001,3849.32021599453,3855.11632800842,3860.90803016753,3866.69533577717,3872.47825807263,3878.25681021967,3884.03100531509,3889.8008563872,3895.56637639636,3901.32757823546,3907.08447473047,3912.83707864085,4239.21593932842,4265.57171936997,4292.09135686808,4318.77587054675,4345.62628546356,4372.64363304897,4399.82895114603,4427.18328405015,4454.70768254931,4482.40320396436,4510.27091218966,4538.31187773395,4566.52717776145,4594.91789613328,4623.48512344906,4652.22995708883,4681.15350125515,NA,NA,NA,NA,NA,NA
"755",7036.57410785935,7054.78895540714,7072.97893324353,7091.14417288593,7109.28480464435,7127.40095763716,7145.49275980655,7163.5603379338,7181.60381765418,7199.62332347173,7217.61897877368,7235.59090584472,7253.53922588097,7271.46405900378,7289.36552427325,7307.24373970155,7325.09882226603,7342.93088792212,4735.21935311266,4698.69036854661,4662.44318015808,4626.47561408194,4590.78551322296,4555.3707371264,4520.22916184969,4485.35867983502,4450.75719978296,4416.42264652699,4382.35296090913,4348.54609965638,4315.00003525818,4281.71275584486,4248.68226506691,4215.90658197535,4183.38374090281,4151.11179134574,3087.71791569325,3030.4553580019,2974.25474981595,2919.09639699671,2864.96097063861,2811.82950029579,2759.68336733443,2708.50429840826,2658.27435905513,2608.97594741229,2560.59178804828,2513.10492590913,2466.49872037693,2420.75683943846,2375.8632539621,2331.80223208077,2288.55833367908,2246.11640498273,4358.12756424695,4428.28452138254,4499.57086231013,4572.00476780326,4645.6047113088,4720.38946365841,4796.37809785581,4873.58999394117,4952.04484393372,5031.76265685401,5112.76376382697,5195.06882326715,5278.69882614739,5363.67510135234,5450.01932111816,5537.75350655977,5626.90003328708,5717.48163711166,3770.04729131676,3728.89733942495,3687.74738753315,3646.59743564134,3605.44748374954,3564.29753185773,3523.14757996593,3481.99762807412,3440.84767618232,3399.69772429051,3358.54777239871,3317.3978205069,3276.2478686151,3235.09791672329,3193.94796483148,3152.79801293968,3111.64806104787,3070.49810915607,3408.39039698973,3403.16191130343,3397.94561048807,3392.74146614709,3387.54944995008,3382.36953363267,3377.20168899637,3372.04588790837,3366.90210230147,3361.77030417384,3356.65046558893,3351.54255867528,3346.44655562641,3341.3624287006,3336.29015022082,3331.22969257453,3326.18102821354,3321.14412965384,3756.16170774266,3767.46812800891,3778.77454827516,3790.08096854141,3801.38738880766,3812.69380907391,3824.00022934016,3835.30664960641,3846.61306987266,3857.91949013891,3869.22591040516,3880.53233067141,3891.83875093766,3903.14517120391,3914.45159147016,3925.75801173641,3937.06443200266,NA,NA,NA,NA,NA,NA
"756",7324.81166481202,7354.59172385482,7384.49285794461,7414.51555932915,7444.66032225749,7474.92764298813,7505.31801979715,7535.83195298648,7566.46994489207,7597.2324998922,7628.12012441577,7659.13332695064,7690.272618052,7721.53851035077,7752.93151856203,7784.45215949355,7816.1009520542,7847.87841726259,5239.23461762294,5194.94208645605,5150.45966024683,5105.78404224351,5060.91183422014,5015.83953195506,4970.56352044388,4925.08006882756,4879.38532501442,4833.47530997302,4787.34591167076,4740.99287863075,4694.41181307694,4647.5981636346,4600.54721755013,4553.25409239065,4505.7137271799,4457.92087292255,3475.91208108872,3390.67176096853,3304.29026314309,3216.7055273988,3127.84935857006,3037.64652305712,2946.01366449201,2852.85799185224,2758.07567827399,2661.54988785355,2563.14831805399,2462.72010259558,2360.0918569444,2255.06255432828,2147.39677541152,2036.81564597876,1922.98440406721,1805.49490796549,4943.72620792259,5020.50280104034,5098.47174280421,5177.65155051531,5258.06102905043,5339.71927532806,5422.64568284389,5506.85994627666,5592.38206616554,5679.23235366021,5767.43143534467,5857.00025813594,5947.96009425892,6040.33254629838,6134.13955232956,6229.40339112831,6326.14668746228,6424.3924174641,4837.66216776258,4814.44260886254,4791.2230499625,4768.00349106246,4744.78393216242,4721.56437326238,4698.34481436234,4675.1252554623,4651.90569656226,4628.68613766222,4605.46657876218,4582.24701986214,4559.0274609621,4535.80790206206,4512.58834316202,4489.36878426198,4466.14922536194,4442.9296664619,4546.95368811725,4547.06648313443,4547.1792781516,4547.29207316878,4547.40486818596,4547.51766320313,4547.63045822031,4547.74325323749,4547.85604825466,4547.96884327184,4548.08163828902,4548.19443330619,4548.30722832337,4548.42002334055,4548.53281835772,4548.6456133749,4548.75840839208,4548.87120340925,5523.09783470274,5555.83546887135,5588.57310303996,5621.31073720857,5654.04837137717,5686.78600554578,5719.52363971439,5752.261273883,5784.99890805161,5817.73654222021,5850.47417638882,5883.21181055743,5915.94944472604,5948.68707889465,5981.42471306325,6014.16234723186,6046.89998140047,NA,NA,NA,NA,NA,NA
"757",7548.57205186961,7637.08670261057,7725.60135335152,7814.11600409247,7902.63065483343,7991.14530557438,8079.65995631533,8168.17460705629,8256.68925779724,8345.20390853819,8433.71855927914,8522.2332100201,8610.74786076105,8699.26251150201,8787.77716224296,8876.29181298391,8964.80646372487,9053.32111446582,7439.3283148309,7439.34888933139,7439.36946388878,7439.39003850307,7439.41061317426,7439.43118790236,7439.45176268735,7439.47233752925,7439.49291242806,7439.51348738376,7439.53406239637,7439.55463746588,7439.57521259229,7439.59578777561,7439.61636301583,7439.63693831295,7439.65751366698,7439.67808907791,7313.51221843106,7301.96250718497,7290.41279593888,7278.86308469279,7267.31337344671,7255.76366220062,7244.21395095453,7232.66423970844,7221.11452846236,7209.56481721627,7198.01510597018,7186.46539472409,7174.91568347801,7163.36597223192,7151.81626098583,7140.26654973975,7128.71683849366,7117.16712724757,8391.28966355043,8416.91334343358,8442.53702331672,8468.16070319987,8493.78438308302,8519.40806296616,8545.03174284931,8570.65542273246,8596.27910261561,8621.90278249875,8647.5264623819,8673.15014226504,8698.7738221482,8724.39750203134,8750.02118191449,8775.64486179763,8801.26854168079,8826.89222156393,8140.14945685598,8122.68312096742,8105.19795773057,8087.69388576514,8070.1708230733,8052.62868703301,8035.06739439117,8017.4868612567,7999.8870030936,7982.26773471379,7964.6289702699,7946.97062324796,7929.29260646003,7911.59483203661,7893.87721141903,7876.1396553517,7858.38207387425,7840.60437631358,7596.21351002398,7570.93756878429,7545.79579028379,7520.78746239704,7495.91187677854,7471.16832884258,7446.55611774337,7422.07454635516,7397.72292125247,7373.50055269047,7349.40675458546,7325.44084449541,7301.60214360063,7277.88997668456,7254.30367211464,7230.84256182329,7207.50598128896,7184.29326951735,8045.77328766746,8045.80344119379,8045.83359483313,8045.86374858548,8045.89390245084,8045.9240564292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758",8620.29651866031,8671.32867841644,8722.21106891447,8772.94543275816,8823.53347737619,8873.97687602776,8924.27726877118,8974.43626339699,9024.4554363274,9074.33633348325,9124.08047112023,9173.68933663539,9223.16438934554,9272.50706123841,9321.71875769802,9370.80085820515,9419.75471701405,9468.58166380634,7644.33275877408,7633.22914187141,7622.12552496875,7611.02190806609,7599.91829116343,7588.81467426077,7577.71105735811,7566.60744045545,7555.50382355279,7544.40020665013,7533.29658974747,7522.19297284481,7511.08935594215,7499.98573903949,7488.88212213683,7477.77850523417,7466.67488833151,7455.57127142885,3443.92304182694,3329.59817887344,3212.75075572223,3093.16866292941,2970.60708554622,2844.78084724063,2715.35425874745,2581.92739047095,2444.01708568479,2301.02999968433,2152.22311009539,1996.64368635969,1833.03379658556,1659.66952592551,1474.06967539775,1272.4131923732,1048.19678441038,788.360169703368,3531.30083521805,3545.39910911794,3559.5897452505,3573.87334870981,3588.2505285541,3602.72189783176,3617.28807360742,3631.94967698832,3646.70733315074,3661.56167136671,3676.51332503082,3691.56293168722,3706.71113305681,3721.95857506461,3737.3059078673,3752.75378588094,3768.30286780886,3783.9538166698,3978.62885716876,3978.57059395179,3978.512330293,3978.45406619236,3978.39580164986,3978.33753666549,3978.27927123924,3978.22100537109,3978.16273906102,3978.10447230904,3978.04620511512,3977.98793747924,3977.92966940141,3977.8714008816,3977.8131319198,3977.75486251599,3977.69659267017,3977.63832238232,3474.88727214398,3477.65103671479,3480.41480128561,3483.17856585642,3485.94233042723,3488.70609499804,3491.46985956885,3494.23362413966,3496.99738871047,3499.76115328128,3502.52491785209,3505.28868242291,3508.05244699372,3510.81621156453,3513.57997613534,3516.34374070615,3519.10750527696,3521.87126984777,4948.28147694101,5033.78379453325,5121.51209557489,5211.52433173855,5303.87996342161,5398.63999902465,5495.86703525242,5595.62529846412,5697.98068710006,5803.00081521298,5910.75505713259,6021.31459329299,6134.75245725311,6251.14358394133,6370.56485915606,6493.09517035508,6618.81545876711,NA,NA,NA,NA,NA,NA
"759",7820.02176068695,7868.43218661752,7916.69411765717,7964.80935902912,8012.77967789863,8060.60680450889,8108.29243327332,8155.83822382621,8203.24580203359,8250.51676096636,8297.65266183712,8344.65503490267,8391.52538033343,8438.2651690514,8484.87584353814,8531.35881861377,8577.71548218869,8623.94719598873,6895.98548544366,6894.17664692872,6892.36780841379,6890.55896989885,6888.75013138392,6886.94129286899,6885.13245435405,6883.32361583912,6881.51477732418,6879.70593880925,6877.89710029432,6876.08826177938,6874.27942326445,6872.47058474951,6870.66174623458,6868.85290771965,6867.04406920471,6865.23523068978,2668.25779410101,2536.39298203365,2404.5281699663,2272.66335789894,2140.79854583159,2008.93373376423,1877.06892169688,1745.20410962952,1613.33929756217,1481.47448549481,1349.60967342746,1217.7448613601,1085.88004929275,954.015237225392,822.150425158037,690.285613090682,558.420801023326,426.555988955972,3251.51366653409,3271.91706307261,3292.52595374891,3313.3424082106,3334.36851694986,3355.6063915134,3377.05816471454,3398.72599084733,3420.61204590295,3442.71852778823,3465.04765654633,3487.60167457975,3510.38284687549,3533.39346123248,3556.63582849141,3580.11228276673,3603.82518168108,3627.77690660204,3789.10351873527,3797.65547015671,3806.22672320788,3814.81732145228,3823.42730855171,3832.05672826656,3840.70562445594,3849.37404107797,3858.06202218999,3866.76961194877,3875.49685461073,3884.2437945322,3893.01047616959,3901.79694407968,3910.60324291979,3919.42941744805,3928.27551252359,3937.1415731068,3362.15885785688,3366.7988687243,3371.43887959172,3376.07889045914,3380.71890132656,3385.35891219398,3389.9989230614,3394.63893392882,3399.27894479624,3403.91895566366,3408.55896653108,3413.1989773985,3417.83898826592,3422.47899913334,3427.11901000076,3431.75902086818,3436.3990317356,3441.03904260303,4412.65934060131,4476.17619813827,4541.06287833258,4607.34892317018,4675.06451174791,4744.2404740136,4814.90830480255,4887.10017817664,4960.84896207273,5036.188233267,5113.15229266195,5191.77618090311,5272.09569433258,5354.14740128655,5437.96865874441,5523.59762933679,5611.07329872051,NA,NA,NA,NA,NA,NA
"760",6626.81038936478,6699.92251328689,6773.84126699776,6848.57554986426,6924.13435943806,7000.52679253877,7077.76204634921,7155.84941952265,7234.79831330235,7314.61823265338,7395.318787407,7476.90969341756,7559.4007737323,7642.80195977394,7727.12329253637,7812.37492379356,7898.56711732171,7985.71025013498,6053.03959865397,6065.56665781109,6078.11964232496,6090.6986058494,6103.3036021492,6115.93468510048,6128.59190869081,6141.27532701952,6153.98499429789,6166.72096484939,6179.48329310993,6192.27203362807,6205.08724106524,6217.92897019603,6230.79727590837,6243.69221320378,6256.61383719762,6269.56220311929,6379.92034628147,6383.88855549768,6387.85552539908,6391.82125752845,6395.7857534252,6399.74901462542,6403.71104266184,6407.67183906387,6411.63140535762,6415.58974306587,6419.54685370812,6423.50273880059,6427.45739985622,6431.41083838469,6435.3630558924,6439.31405388254,6443.26383385506,6447.21239730667,7028.71572470276,7043.13518175579,7057.55463880882,7071.97409586186,7086.39355291489,7100.81300996792,7115.23246702095,7129.65192407399,7144.07138112702,7158.49083818005,7172.91029523308,7187.32975228612,7201.74920933915,7216.16866639218,7230.58812344522,7245.00758049825,7259.42703755128,7273.84649460432,7055.11534730443,7049.70812952833,7044.30505597987,7038.90612348283,7033.51132886338,7028.12066895017,7022.73414057423,7017.35174056907,7011.97346577059,7006.59931301714,7001.22927914946,6995.86336101075,6990.50155544661,6985.14385930506,6979.79026943652,6974.44078269386,6969.09539593233,6963.75410600961,6610.43958432541,6597.05386645901,6583.65432486629,6570.24090274305,6556.81354287582,6543.37218763766,6529.91677898387,6516.44725844765,6502.96356713574,6489.4656457239,6475.95343445245,6462.42687312164,6448.88590108708,6435.33045725495,6421.76048007729,6408.17590754716,6394.57667719369,6380.96272607716,7217.79351983872,7240.72782369727,7263.77220151939,7286.92718160875,7310.19329480466,7333.57107449422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
