"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46"
"326",4066.47285749531,4207.45257774524,4348.43229799517,4489.41201824511,4630.39173849504,4771.37145874497,4989.34090873086,5089.54111652512,5189.74132431938,5289.94153211364,5390.14173990789,5490.34194770215,5925.09260912808,6117.99643582182,6320.69057274965,6533.67190053922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327",3961.32785927387,4047.10944954426,4131.99132809703,4216.01009399282,4299.19981772191,4381.59228361914,4386.26532020603,4370.38483270848,4354.50434521094,4338.62385771339,4322.74337021584,4306.8628827183,6027.27192547488,6196.06838083894,6364.86483620299,6533.66129156705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328",4621.31991340926,4838.64104193417,5071.2709386928,5320.28800037134,5586.84658923296,5872.18238436667,4118.92098367724,4088.92125869035,4058.92153370346,4028.92180871658,3998.92208372969,3968.92235874281,5278.09087909932,5383.58965675892,5489.08843441852,5594.58721207812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",4293.33046585002,4419.12853787945,4550.1851807764,4686.72021164238,4828.96263630324,4977.15103341328,4356.34888607639,4365.64112141127,4374.9531773895,4384.28509628914,4393.63692047846,4403.00869241611,6079.54707806313,6302.59273535252,6537.75365024789,6785.68789190263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",3210.90803840918,3240.47414764414,3270.31250223924,3300.42560903553,3330.81599795709,3361.48622222361,4385.53979267783,4517.05502880562,4648.57026493342,4780.08550106122,4911.60073718902,5043.11597331682,6179.0916311149,6426.97307924275,6689.44804549468,6967.37569368809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",3722.8398591949,3793.18948222069,3863.53910524649,3933.88872827228,4004.23835129808,4074.58797432387,4182.66090290196,4243.09063882966,4304.79596187608,4367.80379789935,4432.1416411248,4497.83756614234,6764.53949354217,7085.01118178598,7428.40226343654,7796.35188046302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332",2665.01045962777,2708.48285958108,2751.60887044151,2794.39927142642,2836.86426811556,2879.01353509115,3398.77639583644,3453.19163230312,3507.60686876981,3562.02210523649,3616.43734170318,3670.85257816986,6056.89117824466,6332.27531643076,6607.65945461685,6883.04359280294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333",193.373858070131,201.666172928715,209.958487787299,218.250802645882,226.543117504466,234.83543236305,494.22885830409,550.025409628533,614.067951126403,687.575130766549,771.945696522881,868.785112766184,805.691352838279,862.739805870333,925.272273847055,993.815930045105,1068.9486244199,1151.30375510778,1954.23081221863,2068.8368480115,2190.16396473197,2318.60632075508,2454.58118990799,2598.53031707773,1756.83104247093,1749.2156203707,1741.63320921595,1734.08366591252,1726.5668479865,1719.08261358158,10544.4670577858,12744.9070149705,15585.9324288959,19254.0286094872,23989.9699087516,30104.624183292,19817.4965402975,21008.7746096292,22200.0526789609,23391.3307482926,NA,NA,NA,NA,NA,NA
"334",215.872229664547,222.729302161146,229.586374657746,236.443447154346,243.300519650946,250.157592147545,460.011571960557,501.94820118443,548.975382740258,601.711042377533,660.848113861969,727.163643956967,688.966924544061,728.129256876736,770.36628930194,815.919421657116,865.049006483958,918.035837036867,1818.3462605124,1966.25736275815,2126.20010861472,2299.15319708293,2486.1749382097,2688.40972894902,2010.74149351472,2049.09116057935,2088.17224785324,2127.99870527557,2168.58474884431,2209.94486569067,10518.5586601396,12389.5908609517,14747.2934356249,17718.2532236006,21461.9833092295,26179.4874002534,17606.3724279269,18491.8067786074,19355.3887771798,20199.0795409958,NA,NA,NA,NA,NA,NA
"335",330.52897563427,344.965464818014,359.401954001758,373.838443185501,388.274932369245,402.711421552989,839.611900989469,918.637684888883,1005.1015178602,1099.70348247479,1203.20955433617,1316.45780405086,1346.8270285312,1440.72614324745,1543.51712248946,1656.04198968825,1779.22250447152,1914.06771335735,2950.7344018973,3110.63177477214,3279.19382781468,3456.89009145597,3644.21553951577,3841.69196795459,2988.59529086973,3000.66058698887,3012.77459206867,3024.9375027527,3037.14951647838,3049.41083148024,18161.9807329907,21961.8772331525,26881.0352687042,33249.1339202602,41492.9594169949,52165.0080989054,34145.2107996332,36219.2249001963,38293.2390007594,40367.2531013225,NA,NA,NA,NA,NA,NA
"336",155.412805592002,159.991345750112,164.569885908223,169.148426066333,173.726966224444,178.305506382554,302.922264423167,324.730178433358,348.108083062698,373.169004735589,400.034106850282,428.833275574135,488.39621377805,512.803053888341,537.209893998631,561.616734108922,586.023574219213,610.430414329504,1224.3406887392,1328.23146823495,1440.93784469935,1563.20786093552,1695.85303452174,1839.75374392979,1630.00778587214,1676.9784178673,1723.28677627487,1768.96835677903,1814.05545808641,1858.57757785226,8476.63088348712,10005.4967192791,11935.6468407456,14372.4070875775,17448.7483703108,21332.5427239629,14602.3948332523,15361.3481641451,16101.9372462111,16825.8179808299,NA,NA,NA,NA,NA,NA
"337",248.189474968071,261.856927144939,275.524379321807,289.191831498675,302.859283675543,316.52673585241,638.522500661874,661.632329995329,684.742159328784,707.851988662238,730.961817995693,754.071647329148,1091.44340727143,1164.53450432253,1244.74415686931,1332.76566183014,1429.3598383359,1535.36160391554,1397.03494818141,1436.79506242425,1476.00788099534,1514.70223377386,1552.90439486832,1590.63839443146,1503.7900241032,1506.57523065363,1509.35221655907,1512.12104519562,1514.8817791521,1517.63448024354,3210.49504088288,3483.59954102265,3789.33174779767,4131.58968280674,4514.7370630331,4943.65893732194,6259.34816213647,6732.27036354548,7257.71375286083,7841.51116087558,NA,NA,NA,NA,NA,NA
"338",308.294561509189,325.115967051446,343.260798787208,362.833177438448,383.945415438014,406.718661413517,632.610880121652,686.358721073833,746.649566795054,814.279931352656,890.143292622182,975.241896197041,1051.49804388462,1097.19980857307,1142.90157326153,1188.60333794999,1234.30510263845,1280.00686732691,1858.61545151637,1984.05396543343,2121.80620415126,2273.08094967573,2439.20564460989,2621.63804052161,2884.22263368644,3020.19981223645,3165.85581080086,3321.8795652575,3489.00904975986,3668.03476726871,5148.54859084014,5387.91299578067,5627.2774007212,5866.64180566173,6106.00621060226,6345.37061554279,9773.0677191943,10552.1193383649,11419.293396633,NA,NA,NA,NA,NA,NA,NA
"339",4083.41131934314,4513.40514022858,4943.39896111401,5373.39278199945,5803.38660288488,6233.38042377032,4750.61446643344,5193.1445490539,5676.89727253646,6205.712615645,6783.78825952733,7415.71290847114,1738.83636170349,1738.45009230586,1737.98975971751,1737.42002365059,1736.67204030999,1735.58046840708,2243.28333815565,2201.23533058061,2163.63556860749,2130.01347372195,2099.94824976389,2073.06361646766,2656.68362999695,2457.20746503137,2272.70889842944,2102.06334243512,1944.2306485723,1798.24876755089,4418.8366717877,4337.1581668521,4255.47966191651,4173.80115698091,4092.12265204532,4010.44414710973,5032.70946314288,4860.75201751848,4716.82067001306,4596.34764996149,NA,NA,NA,NA,NA,NA
"340",4332.58445574872,3901.28469060499,3435.01642836098,2921.31758642239,2337.36980722309,1630.66307943804,3676.30648679626,3526.9138632118,3387.7960526117,3258.24638167213,3137.60678011317,3025.26443791538,5018.58273294749,5011.22565527909,5003.86857761068,4996.51149994227,4989.15442227386,4981.79734460546,3982.31305787634,3942.3681052762,3902.20725547114,3861.82590329277,3821.21926963697,3780.38239194132,4291.21134788235,4493.42423879462,4709.83676394524,4941.44603885732,5189.31919771431,5454.59831015514,4097.35208051217,4341.61000911382,4600.42903339688,4874.67719276813,5165.27427359268,5473.19489401674,6887.23450706251,7148.58697031307,7409.93943356363,7671.29189681419,NA,NA,NA,NA,NA,NA
"341",1671.72464072916,1758.44911027975,1845.17357983034,1931.89804938093,2018.62251893152,2105.34698848211,2143.79695548963,2221.53417986932,2299.271404249,2377.00862862869,2454.74585300837,2532.48307738805,2268.49690672101,2267.00581111707,2265.51020632493,2264.01006198562,2262.50534742232,2260.99603163588,3616.60992330078,3740.58694298818,3864.56396267558,3988.54098236298,4112.51800205038,4236.49502173778,3800.69322171373,3835.45790885923,3870.22259600474,3904.98728315025,3939.75197029575,3974.51665744126,8079.76148121066,8415.13728751296,8743.95166471489,9066.68963003292,9383.77673559488,9695.58896693401,4657.18290148482,4585.86606568912,4516.25779545335,4448.31715799858,NA,NA,NA,NA,NA,NA
"342",2041.7480021363,2169.12660546568,2304.451982133,2448.21990776173,2600.95708794636,2763.22308788153,3482.14533352167,3662.19293216945,3837.89429442712,4009.64000701678,4177.76309601022,4342.55042919516,3545.3124144065,3582.86892393916,3621.02080205891,3659.77748691001,3699.1485662559,3739.14377985107,5619.04108197699,5788.08754647301,5957.13401096902,6126.18047546503,6295.22693996105,6464.27340445706,6069.8820253818,6128.74488263112,6187.60773988043,6246.47059712974,6305.33345437906,6364.19631162837,11900.1491728219,12327.5416239066,12747.2123316487,13159.6766125841,13565.3926673182,13964.7702040054,6757.32106744003,6589.02478502296,6424.92005106019,6264.90247181114,NA,NA,NA,NA,NA,NA
"343",2071.86603545411,2169.72925819211,2267.59248093012,2365.45570366812,2463.31892640613,2561.18214914414,3118.30711003999,3352.74626554959,3604.81091966998,3875.82618467009,4167.2167968104,4480.51460622889,3219.82175971022,3228.04999993253,3236.29926738622,3244.56961580629,3252.86109906506,3261.17377117252,5248.30621436006,5431.63829557405,5614.97037678804,5798.30245800202,5981.63453921601,6164.96662043,5408.65158316552,5491.63925555857,5574.62692795162,5657.61460034467,5740.60227273772,5823.58994513077,7731.19699995805,8042.15568525871,8353.11437055938,8664.07305586004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",3948.09110898401,4069.85368972505,4195.37153488614,4324.7604601044,4458.13985287242,4595.63278269741,4221.65485009684,4273.32116389351,4324.98747769018,4376.65379148684,4428.32010528351,4479.98641908018,7432.60376540432,7831.50688054871,8264.30409792168,8733.87534029711,9243.34523246602,9796.10389314031,4258.43809944418,3922.83326794131,3572.18494735033,3203.36729522736,2811.90167412478,2390.92247737494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345",3941.72908714797,4047.84359361047,4158.50075789119,4273.89504671048,4394.22925171802,4519.71484587489,4279.40384907629,4347.09906452882,4416.35680942178,4487.21314979377,4559.70498415351,4633.87006269486,7635.59543785653,8049.02841922324,8498.0566810212,8985.74486503297,9515.42146906756,10090.7015641351,4227.54976337551,3868.58933349154,3492.10372992271,3094.06795062287,2668.49090928922,2205.66339414511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346",3143.49845710321,3143.50728532539,3143.51608114255,3143.52484479181,3143.53357650768,3143.54227652213,6359.88941536585,6750.8702401992,7141.85106503256,7532.83188986592,7923.81271469927,8314.79353953263,3267.42305302138,3112.19307406023,2969.69679481765,2838.88965476732,2718.81277992473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347",1077.39057000528,1211.55254658962,1371.72631882275,1562.95514508609,1791.26008842494,2063.82959675407,1667.16508091264,1818.34387987699,1983.23159676314,2163.07135846369,2359.21901881879,2573.15338071392,1755.54700921049,1804.30300731238,1855.04366912227,1907.84978244447,1962.80542363506,2019.9980914658,2876.07166577367,2943.04723070362,3009.00734421832,3074.00363014656,3138.08337426965,3201.29002316327,2824.69582402695,2827.10194205871,2829.51010965771,2831.92032856978,2834.33260054227,2836.746927324,5725.49612106491,5904.94803108043,6079.85262685767,6250.55620228482,6417.36281653729,6580.5411981194,3358.52811634504,3277.4048858478,3199.43440033966,3124.49413263689,NA,NA,NA,NA,NA,NA
"348",974.842631248507,1027.83764650599,1085.09992683736,1146.97308099757,1213.82838580868,1286.0670140482,1521.25427711888,1576.92189437636,1632.58951163384,1688.25712889132,1743.9247461488,1799.59236340628,2995.52543720819,3221.57205259203,3472.37059693409,3750.63138724627,4059.36151814989,4401.89735879358,5549.62746193047,5964.28487736463,6423.72423687831,6932.78187630173,7496.81644340902,8121.76530627697,8304.56166231916,8620.7261696491,8936.89067697904,9253.05518430898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349",1177.66752882213,1232.2550750823,1290.60142727477,1352.96541040642,1419.62367173549,1490.87190798166,1809.77893642089,1899.02491430223,1994.77181838625,2097.49319428807,2207.69708200755,2325.92852859658,3463.43311493918,3721.43592446506,4007.31366845237,4324.07798841252,4675.06590723516,5063.97498378439,6486.88217630487,6978.92042100909,7524.81168630205,8130.45012341639,8802.37499166548,9547.8412647817,10103.9940648147,10657.2817264386,11254.0218813064,11897.6270746457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350",1070.3233858288,1094.45050371989,1119.40568537096,1145.21735065354,1171.91489483397,1199.52872204978,1569.92291271589,1621.85083316888,1673.77875362187,1725.70667407486,1777.63459452785,1829.56251498084,2655.88678446671,2816.92869982398,2992.28715154055,3183.23487170529,3391.15773757913,3617.56483013774,4451.58554895851,4722.17701314776,5016.70579244547,5337.28945200219,5686.23288299672,6066.04487404642,6864.45469379729,7226.774721339,7616.94194714924,8037.09665162228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351",1564.59189140113,1974.96502831646,2522.5147847785,3253.09558754555,4227.88975569663,5528.53119968533,7267.43737398061,8862.93262231286,10915.343275955,13555.5200458871,16951.7864627074,21320.6702834366,13383.6505433297,14152.2167227567,14920.7829021836,15689.3490816106,16457.9152610375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352",3654.14532497068,5424.7926774773,8780.55374353233,15140.4493582684,27193.8320139916,50037.6084289159,10895.7290322564,12089.587033486,13414.2574771763,14884.0736383775,16514.9393061507,18324.5008666574,18768.7811020419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353",2821.86855118409,2943.64391163816,3065.41927209222,3187.19463254628,3308.96999300034,3430.74535345441,3466.66743682979,3550.41281178386,3632.88903038993,3714.16154867644,3794.29023217352,3873.33000956689,5815.3377583063,6269.66023213556,6774.45431038849,7335.32698589471,7958.50814368138,8650.91975932981,6871.93731113457,7044.04085034007,7222.54430142667,7407.68565410844,7599.71174808131,7798.87860212205,4591.43389688614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354",3158.33897975895,3245.3860042938,3332.43302882865,3419.4800533635,3506.52707789835,3593.5741024332,3023.97472599203,3002.88398360316,2981.71729127757,2960.47355497592,2939.15165282223,2917.75043408162,3507.55840164093,3533.53256430253,3560.19023931532,3587.54941336632,3615.62854646379,3644.44658439268,976.658162277533,897.004992563596,823.848084991862,756.657624842191,694.947007417614,638.269313970663,5555.28614188862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355",6216.25372431479,6267.02920503867,6317.3761703149,6367.30512296518,6416.82614497835,6465.94892071499,6104.21662047362,6104.22110916643,6104.22559786254,6104.23008656195,6104.23457526466,6104.23906397067,7075.55217293181,7073.60098946086,7071.65034405632,7069.7002365698,7067.75066685297,7065.80163475754,3464.26626323651,3116.61756602139,2803.85637672043,2522.4816374605,2269.34363120548,2041.60872373191,5953.86375600858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356",4066.56119165615,4186.31396948892,4306.06674732169,4425.81952515446,4545.57230298723,4665.32508082,4379.22830607716,4451.35263129456,4525.40196077813,4601.42767305257,4679.48251793971,4759.6206531585,8655.38492827088,9045.77002223452,9436.15511619817,9826.54021016181,10216.9253041255,10607.3103980891,7348.92648712566,7242.31314599351,7137.24648035571,7033.70405207215,6931.66374852035,6831.10377787308,6143.4801672412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357",2458.11588590249,2619.20743094576,2780.29897598903,2941.39052103229,3102.48206607556,3263.57361111883,3292.21194981,3459.5181645469,3638.65205695843,3830.44978223104,4035.80660736624,4255.68109007804,8134.70771604061,9006.3952503495,10021.2298585824,11202.7189146163,12578.2301340836,14179.6255132601,7215.62502630689,7209.27529923048,7202.93449157723,7196.60259081808,7190.27958444157,7183.96545995382,7853.55995204727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358",1299.75972772073,1386.00506104856,1472.25039437638,1558.4957277042,1644.74106103202,1730.98639435984,1178.77931885735,1169.98887649763,1161.19843413791,1152.40799177819,1143.61754941847,1134.82710705874,5382.98845568223,6237.80947185368,7290.373339147,8586.42324172595,10182.2839796538,12147.3097782685,5415.08760984991,5502.28020059144,5588.7372753069,5674.48223764191,5759.53722442557,5843.92320123492,6462.83910954978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359",3132.68256560886,3245.87946407874,3357.1258612208,3466.5493230903,3574.26349843433,3680.37019120591,3566.03878444184,3718.03774632107,3870.0367082003,4022.03567007954,4174.03463195877,4326.033593838,5994.01030220517,6305.45532879229,6609.38372536449,6906.47236606485,7197.29815475439,7482.35787168564,10728.1088095969,12665.7818047131,14953.4304295176,17654.2660420075,20842.9170116541,24607.4908195562,7240.05568462346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360",1994.84962385224,2085.89611995105,2176.94261604986,2267.98911214867,2359.03560824748,2450.08210434629,4620.14750279678,4839.33648197288,5058.52546114898,5277.71444032508,5496.90341950118,5716.09239867728,5432.61568440013,5405.03261382051,5377.34902702625,5349.56366555421,5321.67524381581,5293.68244826277,5593.69296192275,5436.12188744383,5282.98949840608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361",2141.01319344437,2299.43963087729,2457.86606831021,2616.29250574312,2774.71894317604,2933.14538060896,75.646380191496,0,0,0,0,0,1301.42663113314,1332.35128030609,1363.27592947904,1394.20057865199,1425.12522782494,1456.04987699789,5731.56817138979,6883.07242205108,8325.42343853413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362",948.165282488651,968.245390756911,988.119304423312,1007.7952390348,1027.28085386995,1046.58330423328,2681.56965960144,3071.61760426325,3534.77894165961,4084.75857209908,4737.83034099652,5513.31858042462,1774.18875690775,1736.59341450095,1700.30316505052,1665.27270327352,1631.45829662453,1598.81773069932,1933.62500100572,1779.93281086284,1619.2860151186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363",1630.47587472509,1654.88046995163,1679.28506517817,1703.68966040471,1728.09425563124,1752.49885085778,2376.75230739187,2436.29620184149,2499.61612356696,2566.95153258547,2638.55707447713,2714.70354339053,2289.88317714797,2284.38466690267,2278.9077587237,2273.45236774276,2268.01840942496,2262.60579956752,4287.19578419355,4498.84087116636,4710.48595813917,4922.13104511198,5133.77613208479,5345.42121905761,4529.2848418448,4600.71292543467,4672.14100902453,4743.5690926144,4814.99717620426,4886.42525979413,6711.29777036503,7032.45540925761,7353.61304815019,7674.77068704277,7995.92832593536,8317.08596482794,4695.16619218603,4560.60604288472,4433.51145114568,4313.4682189318,NA,NA,NA,NA,NA,NA
"364",1516.4290719474,1543.21458085235,1570.00008975729,1596.78559866223,1623.57110756718,1650.35661647212,2069.17461693553,2162.85235099381,2262.45431742329,2368.35516799731,2480.95324767722,2600.67209298281,2197.04778507133,2199.40369370831,2201.76372584075,2204.12788868593,2206.49618947373,2208.86863544671,4011.22849838642,4202.17483547611,4393.12117256581,4584.06750965551,4775.0138467452,4965.9601838349,4264.52792108295,4332.62269410529,4400.71746712763,4468.81224014997,4536.90701317231,4605.00178619465,6313.55302841817,6606.98918220809,6900.42533599803,7193.86148978795,7487.29764357788,7780.73379736781,4471.62713439485,4277.22370022444,4082.82026605402,3888.4168318836,NA,NA,NA,NA,NA,NA
"365",1558.08683646509,1585.11046142326,1612.13408638143,1639.15771133959,1666.18133629776,1693.20496125592,2134.8202293093,2228.94227740058,2328.87298970529,2434.9708431226,2547.61643765651,2667.21386172493,2245.43558585583,2244.83105919261,2244.22678261152,2243.62275600914,2243.01897928203,2242.41545232684,4192.24858875653,4398.54521602593,4604.84184329533,4811.13847056472,5017.43509783412,5223.73172510352,4395.73069774777,4460.3731133966,4525.01552904543,4589.65794469425,4654.30036034308,4718.94277599191,6519.57702932815,6829.02359342713,7138.47015752611,7447.9167216251,7757.36328572408,8066.80984982306,4589.95933877606,4378.53221135005,4167.10508392405,3955.67795649805,NA,NA,NA,NA,NA,NA
"366",1793.93478551713,1812.43091341899,1830.8330710039,1849.1431386651,1867.36293192245,1885.49420457319,2634.32019226884,2750.8464305321,2875.04717858602,3007.42788568738,3148.52729037897,3298.91961294812,2422.28986237939,2404.38071195781,2386.40458459892,2368.36046720309,2350.24731954588,2332.06407322848,4613.76497624549,4846.0134234986,5078.2618707517,5310.51031800481,5542.75876525792,5775.00721251102,4879.52780088574,4960.47962895426,5041.43145702277,5122.38328509128,5203.3351131598,5284.28694122831,7097.30454236622,7419.44884021574,7741.59313806525,8063.73743591477,8385.88173376428,8708.0260316138,4967.6379910016,4824.91275339823,4686.28815547228,4551.64638172001,NA,NA,NA,NA,NA,NA
"367",1705.71468870004,1722.14314792571,1738.57160715138,1755.00006637705,1771.42852560272,1787.85698482839,2471.6637129585,2574.5058829603,2683.91132458467,2800.29889844481,2924.11419636719,3055.83124734747,2350.35624205762,2340.77305261422,2331.17001609059,2321.54696783837,2311.90374080556,2302.2401654861,4495.96125595995,4726.30704726031,4956.65283856067,5186.99862986102,5417.34442116138,5647.69021246174,4381.18188421536,4408.08646236754,4434.99104051972,4461.89561867191,4488.80019682409,4515.70477497627,6322.10923693116,6604.11026866701,6886.11130040287,7168.11233213872,7450.11336387458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368",2346.82029100037,2393.47888463072,2441.5258203427,2491.00240871995,2541.95118955639,2594.41596843175,3425.20570302024,3575.42026742533,3734.85697853621,3904.08201307618,4083.69630714635,4274.33769021375,3172.44402629246,3132.54241708665,3093.14267281652,3054.23848124509,3015.8236095279,2977.89190321449,5721.52570051238,5982.93719542087,6244.34869032936,6505.76018523786,6767.17168014635,7028.58317505484,6415.20214367457,6536.8679793893,6658.53381510404,6780.19965081878,6901.86548653351,7023.53132224825,9962.18142880089,10404.1144602529,10846.0474917049,11287.9805231569,11729.9135546088,12171.8465860608,7105.6944230459,6792.12513608639,6478.55584912689,6164.98656216738,NA,NA,NA,NA,NA,NA
"369",2345.02976491954,2379.66793558824,2415.08735581427,2451.30564635698,2488.34082540469,2526.21131753843,4126.29271836581,4333.27069958843,4557.85357690653,4801.53876741107,5065.95105378106,5352.85341759994,3209.80666787413,3150.73166770336,3092.74391545942,3035.82340084945,2979.95048186072,2925.10587798263,6006.55520825286,6312.99874350933,6619.44227876579,6925.88581402226,7232.32934927873,7538.77288453519,6281.56874023617,6368.18729396388,6454.21999355543,6539.68236528085,6624.58922938269,6708.9547450647,9919.01242962128,10357.7719110353,10796.5313924492,11235.2908738632,11674.0503552772,12112.8098366912,7107.42159675907,6873.70425190294,6630.08884369269,6375.28446048058,NA,NA,NA,NA,NA,NA
"370",1384.5233314824,1417.97528046394,1451.42722944548,1484.87917842701,1518.33112740855,1551.78307639009,1877.16580263802,1960.89930432954,2050.0936080583,2145.10484796757,2246.31238400652,2354.12031663488,2058.80456130774,2068.25676973359,2077.75237433498,2087.29157434872,2096.87456992637,2106.50156213841,2957.56720224631,3045.08309384499,3132.59898544367,3220.11487704236,3307.63076864104,3395.14666023972,3607.28821401046,3707.90721962317,3812.53981966268,3921.34611251324,4034.49258272817,4152.15235576796,5688.07846001514,5956.06059147333,6224.04272293152,6492.02485438971,6760.0069858479,7027.98911730609,4141.41559455102,3963.9168068302,3786.41801910939,3608.91923138857,NA,NA,NA,NA,NA,NA
"371",6124.64794108284,6178.66454232158,6232.68114356034,6286.69774479909,6340.71434603784,6394.73094727659,3545.01140254105,3369.45724078791,3202.59677849277,3043.99949091322,2893.25617352327,2749.97788620496,3040.47657947896,3006.66728657976,2972.85799368056,2939.04870078135,2905.23940788215,2871.43011498295,3272.22838682704,3273.73732062838,3275.24695024949,3276.75727601124,3278.26829823465,3279.78001724087,4450.92747746622,4614.65445604914,4775.49299295372,4933.63567293754,5089.25368955011,5242.50008519054,5184.37428435404,5183.67376227673,5182.97333485523,5182.27300207675,5181.57276392851,5180.87262039773,3333.26159056026,3213.4922216116,3098.02635580802,2986.70936146463,NA,NA,NA,NA,NA,NA
"372",6225.94223858787,6296.71610933913,6367.48998009039,6438.26385084164,6509.0377215929,6579.81159234416,3407.99652004455,3224.23923543231,3050.39004182,2885.91470042918,2730.30777834039,2583.09109529725,2997.62166964035,2971.66962265094,2945.71757566152,2919.76552867211,2893.8134816827,2867.86143469329,3121.57354423485,3121.57449440781,3121.57544458106,3121.57639475459,3121.57734492842,3121.57829510254,4170.39964082369,4329.88399592683,4486.44640224648,4640.28870427029,4791.58955897328,4940.508062575,4845.36017627094,4830.1349956551,4814.88575492211,4799.61230134374,4784.31448048721,4768.99213618781,2803.83971951446,2641.40888632586,2473.81512842652,2300.33200116935,NA,NA,NA,NA,NA,NA
"373",5470.11381921162,5488.55168340751,5506.67247177339,5524.48789707004,5542.00901723582,5559.24628393664,4259.37092276986,4161.0821273132,4066.38307114789,3975.14264850426,3887.23454190544,3802.53704728756,3165.22543934627,3088.32120268118,3011.41696601609,2934.51272935101,2857.60849268592,2780.70425602083,5853.80044837437,6119.98798959985,6386.17553082534,6652.36307205082,6918.5506132763,7184.73815450178,8388.27576336291,8676.12922515619,8963.98268694947,9251.83614874275,9539.68961053603,9827.5430723293,9410.84360105517,9578.59489488186,9743.54810232337,9905.84013761178,10065.597079263,10222.9353349191,6068.90366188977,5733.54823652417,5381.69498061839,5010.37261517002,NA,NA,NA,NA,NA,NA
