"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
"332",3262.68723976898,3337.35135874479,3412.0154777206,3486.67959669641,3561.34371567222,3636.00783464802,5536.48296450174,5755.37217865697,5987.96087676565,6235.10645996248,6497.71999101702,6776.7695528213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333",1898.85186545834,2064.57656410616,2252.2821517152,2464.88406263815,2705.68441974969,2978.42332286361,1626.25299719168,1679.93962863647,1733.62626008127,1787.31289152606,1840.99952297086,1894.68615441565,5142.62335063649,5400.50206704623,5682.60258872936,5991.2000001088,6328.78307773619,6698.07436177831,24504.2447832606,26288.3012808115,28202.2478286213,30255.5412040842,32458.3266949041,34821.4882267881
"334",1581.78120662811,1685.08865137441,1799.64602953101,1926.67843191344,2067.54435879416,2223.75024787294,2032.56791414154,2213.125451937,2413.13808890204,2634.70211460907,2880.13969411603,3152.0232060806,5064.51734240644,5387.10885570793,5744.10357981743,6139.17049195564,6576.36985241048,7060.19493345207,20834.2586056386,22689.1359280705,24709.153270428,26909.013074674,29304.7267434928,31913.7311772698
"335",2814.76229142465,3065.78695975928,3348.80022048439,3667.8784460534,4027.61746948789,4433.19878031167,2682.71912722665,2769.4510388307,2856.18295043476,2942.91486203881,3029.64677364287,3116.37868524692,8710.05602121493,9138.9377611916,9608.41472962374,10122.3294136581,10684.8880059319,11300.6948306304,43174.2171526695,46993.2412204897,51150.0813691209,55674.6195009619,60599.3807557879,65959.7673212928
"336",1010.75149365226,1075.36768147728,1146.68777282592,1225.40729499506,1312.29393595918,1408.19503101168,1479.61467423045,1517.91948627962,1556.22429832879,1594.52911037796,1632.83392242713,1671.1387344763,4114.73677967544,4407.0378086757,4733.78575686042,5099.04010443521,5507.3387308335,5963.75429282649,16939.8167035599,18122.4634116253,19482.0372140599,21045.0068749576,22841.8009559496,24907.4002124533
"337",1451.61054737387,1561.74394900016,1680.23314975984,1807.7121024604,1944.86285778189,2092.41921345294,1408.19745313926,1447.12522009906,1486.05298705887,1524.98075401867,1563.90852097847,1602.83628793828,2374.25941130631,2459.90059786379,2550.26225972879,2645.60458581303,2746.20210643779,2852.34448382127,4595.90028032409,4769.90548764366,4955.35380116431,5152.99775399435,5363.63936808447,5588.13340876302
"338",1606.74115168526,1715.19983410365,1834.56217954465,1965.92436458594,2110.49276758661,2269.59504758901,2410.25742523328,2588.59763526412,2784.38233541838,2999.31787243417,3235.27750071909,3494.31770855713,4192.87864001443,4455.97353336732,4742.86914005244,5055.71857656669,5396.86973973073,5768.88292736796,8051.82116181274,8535.79380435048,9065.09779910697,9643.97911230711,10277.0814090817,NA
"339",2740.45737639386,2762.78359222767,2785.10980806148,2807.43602389529,2829.76223972909,2852.0884555629,2942.80882070426,2967.01822604272,2991.22763138118,3015.43703671963,3039.64644205809,3063.85584739654,4317.77196599317,4423.58410788796,4529.39624978276,4635.20839167755,4741.02053357235,4846.83267546714,5881.99395873083,6018.23838451623,6154.48281030163,6290.72723608704,6426.97166187244,6563.21608765784
"340",3407.37785525287,3366.03636342759,3324.02452078824,3281.31132762816,3237.86336289693,3193.64451305175,3818.61759583657,3758.68993607262,3698.13175855851,3636.91899254022,3575.02594505701,3512.42514146372,2990.90688896487,2910.85496425809,2832.94563739442,2757.12156152637,2683.32692470063,2611.50740877643,6759.38206195821,6759.73073422852,6760.07410425387,6760.41233114108,6760.74556693736,6761.07395704204
"341",4046.52513529845,4118.12517364997,4189.72521200149,4261.32525035301,4332.92528870453,4404.52532705605,4106.11240027403,4188.0454911861,4269.97858209816,4351.91167301023,4433.8447639223,4515.77785483436,9646.49900316849,9869.6256730397,10104.8408141829,10352.7993511653,10614.1916908064,10889.7456445222,4110.09721783329,4110.19240482705,4110.29121050844,4110.39377244773,4110.50023344515,4110.61074172971
"342",5660.8019266294,5913.10739730809,6182.08291801242,6468.82989398388,6774.52250130169,7100.41249491776,6860.53274050981,7135.91739878809,7426.84738000434,7734.20020967778,8058.90294919386,8401.93499207846,13785.7129342872,14183.2831571158,14603.8383743278,15048.707432845,15519.2960051092,16017.0910306471,5723.9488349867,5787.82424691917,5851.69965885164,5915.57507078411,5979.45048271658,6043.32589464905
"343",3839.1052899588,3932.30912393039,4025.51295790199,4118.71679187358,4211.92062584518,4305.12445981677,4577.69306163424,4782.83328150217,4999.52710124088,5228.42522537852,5470.21500644798,5725.62250902091,5754.59687767601,5895.78376004026,6040.43460976408,6188.63441399123,6340.47024499325,6496.03131132731,8015.81735683309,8191.6591075816,8367.50085833011,NA,NA,NA
"344",4469.07409536553,4538.14278237065,4607.21146937578,4676.2801563809,4745.34884338602,4814.41753039114,6252.82143182135,6459.68570426734,6676.15710931162,6902.68181871537,7139.72672522372,7387.7804048839,4894.8242493964,4904.69451484367,4914.56478029095,4924.43504573822,NA,NA,NA,NA,NA,NA,NA,NA
"345",4516.64088278001,4621.74452049773,4730.44314178958,4842.85971011506,4959.12139479776,5079.35971488349,6293.5128123053,6441.88625545067,6590.25969859605,6738.63314174143,6887.00658488681,7035.38002803218,4909.01050489051,4913.0606261184,4917.11074734628,4921.16086857417,NA,NA,NA,NA,NA,NA,NA,NA
"346",7102.27501472289,7356.01061297161,7627.2340276751,7917.15054388781,8227.04851661559,8558.30509611424,3199.82841281563,3214.76825094266,3229.81880782141,3244.98090398568,3260.25536605019,3275.64302675572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347",3076.39883925026,3253.76335596538,3441.35352072984,3639.75887580365,3849.60295249814,4071.54523075661,3623.74640303944,3789.06057126571,3961.91631971775,4142.65769290736,4331.64443054848,4529.25268356737,7241.01077625089,7454.39118685186,7680.77901312043,7920.96717162224,8175.79691417234,8446.16077429434,2944.746639625,2979.48279662113,3014.21895361727,3048.95511061341,3083.69126760954,3118.42742460568
"348",2369.39584751516,2504.46062166422,2651.33860388348,2811.06301609027,2984.75744917908,3173.64376698869,4528.66374092122,4839.55592062361,5182.44206173533,5560.61466768198,5977.70507391651,6437.71831717462,7727.59202454159,8319.82024153608,8974.67655189559,9698.78387220192,10499.4654920115,11384.8191382497,NA,NA,NA,NA,NA,NA
"349",2744.30174560493,2885.91104398129,3038.86092413844,3204.0595806413,3382.48793954101,3575.20548297389,5258.02872706498,5602.36768296718,5980.88097342164,6396.96027143562,6854.33386069046,7357.10004287339,9134.65024002374,9842.53702641592,10626.1941106906,11493.7317417625,12454.1282677795,13517.3230551293,NA,NA,NA,NA,NA,NA
"350",2179.64176119575,2260.84316246982,2346.86338684697,2437.9884029895,2534.52115010915,2636.78254506894,3756.78556876475,3958.78648433668,4177.23218609365,4413.46143525812,4668.9219808856,4945.17943250561,6004.48503747664,6374.90362658448,6777.87326116028,7216.25440931286,7693.15890673951,8211.97204600024,NA,NA,NA,NA,NA,NA
"351",6204.56564389752,7783.61581400522,9874.63865522944,12643.6301700609,16310.4069541537,21166.0563529856,14407.8066871077,16358.1257340981,18572.4505709813,21086.5184568507,23940.9042404905,27181.6752028176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352",11211.5429967643,17251.6435332531,26545.7845262089,40847.0459497741,62852.9611236636,96714.3309915318,13878.3290445742,15179.7652167916,16603.2431784,18160.2073618468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353",3786.98034033357,3894.39909137605,4004.86480518004,4118.46390969204,4235.28528441132,4355.42032992888,5091.21688058903,5228.97941358936,5366.74194658969,5504.50447959003,5642.26701259035,5780.02954559069,8451.25604064062,8894.30269972321,9367.9040536534,9874.16730572024,NA,NA,NA,NA,NA,NA,NA,NA
"354",3239.37539664807,3263.44624896802,3287.42800460292,3311.32196352763,3335.12939289954,3358.85152822923,3461.72427612684,3481.71352442534,3501.70277272384,3521.69202102234,3541.68126932084,3561.67051761934,3036.93082792364,3020.87977278044,3005.12830334271,2989.67082797838,NA,NA,NA,NA,NA,NA,NA,NA
"355",7140.21239775031,7195.27251735474,7250.33263695916,7305.39275656359,7360.45287616801,7415.51299577244,6409.31575328389,6409.31526760389,6409.31478192388,6409.31429624388,6409.31381056387,6409.31332488386,4449.19298121649,4292.81497332766,4141.93326138609,3996.35466433298,NA,NA,NA,NA,NA,NA,NA,NA
"356",6623.95427703296,6808.46608904649,6998.11752119455,7193.0517388108,7393.41589513307,7599.36124238744,6878.79064756276,7260.71044163513,7666.41495525655,8097.38542321194,8555.19532675914,9041.5161384385,9014.84835440622,9149.48107072701,9286.12446627292,9424.80856963625,NA,NA,NA,NA,NA,NA,NA,NA
"357",3527.55548069552,3636.63766062136,3745.71984054721,3854.80202047305,3963.88420039889,4072.96638032473,6670.14167557769,6891.11895016613,7112.09622475457,7333.07349934301,7554.05077393145,7775.02804851989,11527.2121740121,12118.0634499436,12754.6941911365,13440.6514144544,NA,NA,NA,NA,NA,NA,NA,NA
"358",2513.87551616273,2569.77624924624,2625.67698232975,2681.57771541327,2737.47844849678,2793.37918158029,4403.55014395826,4593.2993453082,4783.04854665814,4972.79774800807,5162.54694935801,5352.29615070795,7183.65376278644,7416.57591584575,7649.49806890507,7882.42022196439,NA,NA,NA,NA,NA,NA,NA,NA
"359",3241.70184689812,3290.76090331322,3339.81995972833,3388.87901614343,3437.93807255853,3486.99712897363,711.351799406238,689.425968123269,668.175951645085,647.580919488934,627.620683225196,608.275676687525,12898.4715627298,13360.5481480157,13863.3910095486,14410.596714071,NA,NA,NA,NA,NA,NA,NA,NA
"360",5801.10823247926,6354.52772468075,6979.90791715941,7686.60580304132,8485.19505789211,9387.62424397531,6101.58439947396,6238.21956575379,6374.85473203362,6511.48989831345,6648.12506459328,6784.76023087311,7168.37684229485,7286.30136491169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361",970.617029872656,933.272490578757,897.364784322144,862.838628879068,829.640869012135,797.720394634395,1132.87781884133,1091.32232456911,1049.7668302969,1008.21133602468,966.655841752468,925.100347480253,6692.91454325639,7690.60360864351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362",2416.14801652694,2564.76388955018,2722.52103933435,2889.98174054851,3067.74285305279,3256.43794921358,2357.16699352982,2418.49917537659,2479.83135722336,2541.16353907013,2602.4957209169,2663.82790276367,3030.39388115166,3097.77412685886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363",3759.91169214759,3842.96705285297,3929.25216457386,4018.89262175152,4112.0189027838,4208.76655994617,4909.60725381602,5040.41715433874,5177.72177121664,5321.84356735479,5473.1210159533,5631.9093954191,7738.91915422987,7958.66747430206,8189.70051560418,8432.59778169373,8687.96853533683,8956.45332673089,5064.55726498905,5174.11356150084,5283.66985801262,5393.22615452441,5502.7824510362,5612.33874754799
"364",3596.77478662432,3681.96350427216,3770.67109085723,3863.04289941381,3959.23028703743,4059.39086289309,4551.61342483171,4695.1355009963,4845.91560382595,5004.32077755855,5170.73662815396,5345.5682619751,7269.66912649627,7463.9167603234,7668.13582388844,7882.8381865463,8108.56199374702,8345.87301588226,4796.36341132561,4902.73417364025,5009.10493595489,5115.47569826953,5221.84646058417,5328.21722289882
"365",3682.63345243444,3768.68675703042,3858.26558834921,3951.51438405919,4048.58349931052,4149.62944916901,4695.7973045341,4812.18924486914,4934.45174469179,5062.880902414,5197.78775101567,5339.4990113122,7580.21857950225,7796.1663812323,8023.30142354654,8262.20326479601,8513.48148752585,8777.77725388764,4953.03898891857,5066.07716093512,5179.11533295167,5292.15350496823,5405.19167698478,5518.22984900133
"366",3982.32381215528,4062.43458062345,4145.39409281423,4231.30365022495,4320.26815664024,4412.39624622958,5453.49467099418,5609.13814993483,5772.22919219646,5943.12416477754,6122.19648688971,6309.83744590876,8237.84464072883,8466.80327773192,8707.33496463862,8960.0246782195,9225.48696375346,9504.36742961127,5412.81208309645,5535.62137205775,5658.43066101905,5781.23994998036,5904.04923894166,6026.85852790296
"367",2987.59980701504,3030.22136854487,3072.84293007469,3115.46449160451,3158.08605313434,3200.70761466416,4134.75008348989,4213.11058196535,4295.25602432404,4381.36922972203,4471.64184778812,4566.27478515055,4919.28554617524,5043.70719360956,5173.44632536891,5308.73019804515,5449.79578063456,5596.89016962294,6097.39986497123,6224.7304546132,6352.06104425517,NA,NA,NA
"368",5907.43107633295,6029.58142858547,6156.51024426213,6288.40445456923,6425.45830337255,6567.87363326512,7239.64047455714,7406.40435377121,7580.53671379358,7762.36313177967,7952.22357054824,8150.47301421352,11831.9256385542,12117.4010247238,12416.8182147355,12730.8580865348,13060.2347702043,13405.6972719035,7867.49263166109,8045.01349685219,8222.53436204328,8400.05522723438,8577.57609242547,8755.09695761657
"369",5924.11196761813,6042.69511206386,6165.79621740882,6293.58741579524,6426.24739751738,6563.96166088397,7060.67500576663,7238.49632409123,7423.69414328592,7616.57446021093,7817.45596528945,8026.67056907043,11469.3807717774,11719.8793033032,11981.7394286277,12255.4764634011,12541.6290958941,12840.7604470846,7907.7505087132,8085.51822540229,8263.28594209138,8441.05365878047,8618.82137546956,8796.58909215866
"370",3107.89239210485,3187.22234258532,3269.90539526841,3356.08327839566,3445.90371074903,3539.52065485794,3592.26705190557,3698.98012471249,3810.3437422489,3926.56057477544,4047.84212490187,4174.40911249992,6577.18189037013,6726.26274586483,6882.4790407651,7046.17229776575,7217.70038582203,7397.43830252881,4414.04889442215,4508.11336884368,4602.1778432652,4696.24231768673,4790.30679210825,4884.37126652978
"371",3100.92423756837,2958.51601087279,2812.40756486693,2662.19276484974,2507.38074395533,2347.36818603858,4263.60030647377,4216.93351562421,4170.00548235513,4122.81027498231,4075.34172214052,4027.59339870631,5298.64805001064,5348.52502583733,5399.6509120769,5452.05698121917,5505.77528881144,5560.83869306609,3143.03706366751,3143.57407380879,3144.1208049074,3144.67743293208,3145.24413703699,3145.82109961933
"372",2923.32110784581,2772.7251093555,2617.73435654666,2457.79904200677,2292.23682645335,2120.1819351523,3902.93420402781,3845.43611085891,3787.50451628444,3729.12604921841,3670.28659973251,3610.97125931523,4970.36126867297,5002.02719296706,5034.41276801712,5067.53434885531,5101.40866220394,5136.05281492257,2653.58926193889,2653.59198311418,2653.59470429227,2653.59742547314,2653.60014665681,2653.60286784327
"373",4902.85941698827,4885.76254740115,4868.66567781404,4851.56880822693,4834.47193863982,4817.37506905271,8821.75860771986,8905.19805529816,8990.39950510059,9077.40016556907,9166.23803088125,9256.95189754304,10543.3635825054,10959.59332691,11400.0175132116,11866.0425065884,12359.1564208708,12880.9338703956,6624.46524636669,6728.08651322548,6830.90242723912,6932.93725716979,7034.21402160444,7134.75457893447
"374",7363.6607913312,7557.4610436132,7751.2612958952,7945.0615481772,8138.86180045919,8332.6620527412,6869.87513803545,6869.5033513256,6869.13159954156,6868.75988268002,6868.38820073771,6868.01655371136,9348.84460278625,9348.54417301839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375",3453.68705613686,3491.10931724435,3528.53157835184,3565.95383945934,3603.37610056683,3640.79836167432,3937.72952677377,3997.38562839807,4057.04173002237,4116.69783164666,4176.35393327096,4236.01003489526,6140.19476968158,6259.72698403939,6379.2591983972,6498.79141275501,6618.32362711281,6737.85584147062,4198.25492218044,4223.75855506947,4249.0442983701,4274.11710770476,4298.98175759946,NA
"376",3338.92471300498,3389.84553705861,3440.76636111223,3491.68718516585,3542.60800921948,3593.5288332731,4757.44752628915,4903.87769146396,5057.3377916905,5218.16532564448,5386.71399490468,5563.35448183468,6007.67793293784,6225.58643396017,6451.39883984357,6685.40183840313,6927.89251609929,7179.17873521404,3103.70124517808,3136.16137282738,3168.62150047669,3201.081628126,3233.5417557753,NA
"377",6249.97636381266,6249.99647017501,6250.01657653737,6250.03668289972,6250.05678926207,6250.07689562442,7112.25632762192,7117.24005204517,7122.22377646843,7127.20750089169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378",5980.69368635352,6134.16664664859,6287.63960694365,6441.11256723872,6594.58552753378,6748.05848782885,5157.84496278743,5160.65546644501,5163.46828631903,5166.28342431837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379",6387.78193552733,6608.73426495945,6829.68659439156,7050.63892382368,7271.5912532558,7492.54358268792,9538.33921010824,9827.88474590448,10141.716781708,10481.8724205291,10850.5596335014,11250.1715919576,4400.99516142003,4295.99808032312,4193.505975177,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380",5749.03459593808,5993.18577701608,6237.33695809408,6481.48813917208,6725.63932025007,6969.79050132807,6732.60497267626,6917.63103402872,7102.65709538117,7287.68315673362,7472.70921808607,7657.73527943852,7830.48437800481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381",5148.68873376151,5121.94033820792,5095.46917095983,5069.27235874084,5043.34705805406,5017.69045487342,5141.35888649818,5261.03157092068,5384.64251474406,5512.32132053541,5644.20185589964,5780.42239383587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382",4242.07230086097,4246.57755929702,4251.08281773306,4255.5880761691,4260.09333460514,4264.59859304119,4425.83524996609,4527.21373144871,4628.59221293132,4729.97069441393,4831.34917589655,4932.72765737916,4294.3315089743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383",6840.89925188832,6926.62659435307,7013.90619998568,7102.76617558233,7193.23513686838,7285.34221771349,4169.54121036171,3991.75654960263,3805.61942615698,3609.83202118596,3402.72116618761,3182.06616184134,5681.10080737616,5681.4055360714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384",5190.68084877231,5055.25265660332,4923.35787281919,4794.90430852915,4669.80218010972,4547.96404644973,5294.90858346722,5290.78451557022,5286.66365980347,5282.54601366512,5278.43157465528,5274.32034027599,4617.12913632001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385",4866.91460098555,4916.75309109613,4967.10194050005,5017.96637541118,5069.3516755612,5121.26317474764,6081.62155870058,6213.04490529289,6344.4682518852,6475.89159847751,6607.31494506982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386",3614.5822228291,3647.32010146575,3680.54602164409,3714.26725886748,3748.49119709923,3783.22533037943,5540.96620290957,5765.00277061602,6002.47949727006,6254.20267032015,6521.02694713745,6803.85825677183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387",2760.76821153897,2760.82773508983,2760.88725992406,2760.94678604166,2761.00631344269,2761.06584212715,3687.96801566376,3688.02710163293,3688.0861876021,3688.14527357127,3688.20435954044,3688.2634455096,3525.0923830166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388",3592.13428728822,3504.9257645937,3419.83445852369,3336.8089680672,3255.79914010816,3176.75603912952,3377.44601832107,3373.17599341489,3368.91136699993,3364.65213225101,3360.39828235159,3356.14981049371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389",7236.05940305818,7431.71173550087,7632.65421732709,7839.02988634349,8050.98564788725,8268.67237939833,6705.39470687646,6844.46667072259,6981.9873497228,7118.02053933853,7252.62561159833,7385.85793950257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390",5683.29670981428,5795.40287401565,5910.65391065022,6029.13804165197,6150.94596381197,6276.17091820452,8082.13542000104,8296.04716205007,8507.1680881176,8715.63674903075,8921.58010732779,9125.11487334645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391",1404.12748926179,1416.38680621942,1428.8086407734,1441.39514736424,1454.14850899315,1467.07093760062,1595.12122826874,1612.34182362467,1629.84502857061,1647.63548105192,1665.71789512793,1684.09706222105,1760.64955367842,1782.29686555763,1804.33892895137,1826.78294238661,1849.63623565971,1872.90627223017,1881.04648461783,1898.87301889067,1916.6995531635,1934.52608743634,1952.35262170918,NA
"392",1382.80617542549,1394.92309367368,1407.20130330317,1419.64295130455,1432.25021324758,1445.02529366156,1578.55897586548,1595.90447489869,1613.53994510274,1631.47023403372,1649.70027028617,1668.23506484775,1744.23815925219,1766.16766907574,1788.50598317954,1811.26072238779,1834.43964959017,1858.05067239012,1864.12669257127,1882.12344559529,1900.12019861931,1918.11695164334,1936.11370466736,NA
"393",7514.0987464698,7600.1065090226,7687.63611563517,7776.71449421811,7867.3690491516,7959.62766971616,8336.12325408106,8428.42886348168,8520.7344728823,8613.04008228293,8705.34569168356,8797.65130108418,9822.6818271565,9942.36260385885,10062.0433805612,10181.7241572636,10301.4049339659,10421.0857106683,11048.9423106211,11174.7000275448,11300.4577444686,11426.2154613923,11551.9731783161,11677.7308952398
"394",3640.46036958774,3640.46105355391,3640.46173927487,3640.46242675512,3640.46311599918,3640.46380701157,7425.43905272925,7425.50955352229,7425.5806902706,7425.65246871083,7425.72489463139,7425.79797387292,7599.98743290344,7600.02436222288,7600.06078029872,7600.09670109539,7600.13213801284,7600.16710391656,6200.62554368991,6201.17100765188,6201.71647161386,6202.26193557583,6202.8073995378,6203.35286349977
"395",2844.82611695143,2818.61531945394,2792.74180522306,2767.20123406267,2741.98932162673,2717.10183870061,5932.40846676772,5920.94536392379,5909.53610167786,5898.18042714814,5886.87808864058,5875.62883564333,8800.21850451366,8800.68697691871,8801.15547426249,8801.62399654635,8802.09254377161,8802.56111593959,4800.08218419709,4800.10434995292,4800.1265158111,4800.14868177164,4800.17084783454,NA
"396",4306.69130778937,4306.69174152644,4306.69217432293,4306.6926061829,4306.6930371104,4306.69346710946,7408.58325724946,7408.67020298311,7408.75788124678,7408.84629821212,7408.9354601028,7409.02537319492,8299.87331949073,8299.89664932514,8299.91997915954,8299.94330899394,8299.96663882834,8299.98996866275,4900.65548959454,4901.26088885351,4901.86628811248,4902.47168737145,4903.07708663042,NA
"397",1414.09221320945,1414.12560523966,1414.15899805839,1414.19239166564,1414.22578606144,1414.25918124581,1903.72200093525,1903.93084490159,1904.13725220094,1904.34127929242,1904.54298069242,1904.74240906279,2320.16110363271,2320.35822822794,2320.55535282316,2320.75247741839,2320.94960201362,2321.14672660884,1530.70147846457,1531.38688217173,1532.07228587888,1532.75768958604,1533.44309329319,NA
"398",4492.08545689208,4477.15694317339,4462.30989564938,4447.54386975193,4432.85842333901,4418.25311668138,5100.10414879335,5100.1982522664,5100.29235747579,5100.38646442153,5100.48057310367,5100.57468352224,6200.1798933806,6200.32974327544,6200.47959679195,6200.62945393021,6200.77931469031,6200.92917907234,5989.46255649017,5979.01458113095,NA,NA,NA,NA
"399",1935.41551121203,1983.18100940854,2033.38637270178,2086.15622957707,2141.62157455174,2199.92009335252,1167.04740921538,1164.08830127749,1161.13669630796,1158.19257528264,1155.2559192256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400",11041.8304572505,11211.557326466,11381.2841956815,11551.011064897,11720.7379341125,11890.4648033281,8015.32910032636,7930.59659714173,7845.8640939571,7761.13159077247,7676.39908758784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401",9200.53998105827,9201.16990445441,9201.79982785055,9202.42975124668,9203.05967464282,9203.68959803896,10730.3856115599,10863.305613419,10996.2256152781,11129.1456171372,11262.0656189963,11394.9856208554,9899.09540055686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402",4344.08488914689,4324.12916719593,4304.32228430119,4284.66313035175,4265.15060351643,4245.78361018201,7955.76099610296,7955.78876215953,7955.8165282161,7955.84429427267,7955.87206032924,7955.89982638581,10100.1825550707,10100.6053416215,10101.0281458699,10101.4509678166,10101.8738074622,10102.2966648077,5500.23518017356,5500.40527355162,5500.58048375683,5500.76096471595,5500.94687498621,NA
"403",4321.71623240708,4299.27915062746,4277.003769482,4254.88892361883,4232.93345608462,4211.13621826399,7809.89344571953,7785.7599779665,7761.79974562796,7738.01150518148,7714.39402203088,7690.94607044221,9999.97894465832,10000.178001355,10000.377062014,10000.5761266355,10000.7751952195,10000.974267766,5300.07898954208,5300.10733779844,5300.13512463051,5300.1623718474,5300.18910001156,NA
"404",4086.05573687636,4051.93630758989,4017.81687830342,3983.69744901696,3949.57801973049,3915.45859044403,7710.63849047786,7703.92455208365,7697.22373107136,7690.53600181285,7683.86133873007,7677.19971629493,12073.8968158688,12073.9881810367,12074.079546896,12074.1709134468,12074.2622806889,12074.3536486224,5206.98970306441,5206.9977189109,5207.00555471777,5207.01321839549,5207.02071734434,NA
"405",7025.28128232014,7025.34376363569,7025.40624495124,7025.46872626678,7025.53120758233,7025.59368889788,11455.8642788286,11457.0215757452,11458.1789895745,11459.3365203283,11460.4941680184,11461.6519326567,14824.0696352768,14948.386971608,15072.7043079392,15197.0216442705,15321.3389806017,15445.6563169329,10790.7529571611,10981.4968170378,11172.2406769145,11362.9845367912,11553.7283966679,NA
"406",7126.33042664371,7216.02441258878,7307.50040602768,7400.79381123725,7495.94073589362,7592.97800504709,7814.89379268601,7938.04442869009,8064.04124905684,8192.95003310898,8324.83808042183,8459.77424595855,9236.47485388517,9357.74503808571,9479.01522228625,9600.28540648678,9721.55559068732,9842.82577488786,10313.1810611477,10430.5765257541,10547.9719903605,10665.3674549669,10782.7629195732,10900.1583841796
"407",5880.55689962624,5943.2789408438,6007.06873875347,6071.94447044789,6137.92462245975,6205.02799602962,6311.1310757265,6398.05366331392,6486.72916925578,6577.19294365892,6669.48104951566,6763.63027708015,7636.09485966029,7763.14572939301,7893.33060911727,8026.72680659689,8163.41353657436,8303.47196781105,8592.62846075033,8690.47011116077,8788.3117615712,8886.15341198164,8983.99506239207,9081.83671280251
"408",7126.33042664371,7216.02441258878,7307.50040602768,7400.79381123725,7495.94073589362,7592.97800504709,7814.89379268601,7938.04442869009,8064.04124905684,8192.95003310898,8324.83808042183,8459.77424595855,9236.47485388517,9357.74503808571,9479.01522228625,9600.28540648678,9721.55559068732,9842.82577488786,10313.1810611477,10430.5765257541,10547.9719903605,10665.3674549669,10782.7629195732,10900.1583841796
"409",5880.55689962624,5943.2789408438,6007.06873875347,6071.94447044789,6137.92462245975,6205.02799602962,6311.1310757265,6398.05366331392,6486.72916925578,6577.19294365892,6669.48104951566,6763.63027708015,7636.09485966029,7763.14572939301,7893.33060911727,8026.72680659689,8163.41353657436,8303.47196781105,8592.62846075033,8690.47011116077,8788.3117615712,8886.15341198164,8983.99506239207,9081.83671280251
"410",3852.01838993385,3902.89664302808,3954.84419404128,4007.88351619079,4062.037555009,4117.32973826988,4469.03322931715,4546.43145068985,4625.8544545354,4707.35521034058,4790.9880733047,4876.80882059073,5611.49690318255,5731.60921658277,5855.55615411169,5983.46013737451,6115.44749632542,6251.6485940429,6692.44666471391,6790.00602555004,6887.56538638618,6985.12474722231,7082.68410805845,7180.24346889458
"411",6125.9956369667,6062.68375087592,6000.02619024633,5938.01619265406,5876.6470655646,5815.91218561047,7475.51857794908,7431.61896398572,7388.23546466661,7345.36201218608,7302.99261007585,7261.12133236634,11495.6053238506,11603.243857239,11712.8492536465,11824.4574532702,11938.1050530377,12053.8293186064,7287.95330091093,7405.83478160445,7523.71626229797,7641.59774299149,7759.47922368502,7877.36070437854
"412",992.654269724448,986.850679198597,981.138550720456,975.516442888168,969.982937015736,964.536636775035,865.812355073127,863.611376792755,861.407567199414,859.200911727723,856.991395680741,854.779004228265,821.765961932594,820.528542706615,819.290181668297,818.050875956089,816.810622693201,815.569418987483,716.538349076822,708.175291954385,699.746254196134,691.249372333089,682.68269077177,674.044155204895
"413",1074.64469311495,1089.60895606934,1104.89812658642,1120.51925913485,1136.4795613516,1152.78639736748,1025.32321324903,1035.64078906404,1045.95836487906,1056.27594069408,1066.59351650909,1076.91109232411,1118.2163914437,1127.43206075988,1136.64773007605,1145.86339939223,1155.0790687084,1164.29473802458,1027.41127286036,1029.82270433347,1032.23413580658,1034.64556727969,1037.05699875279,1039.4684302259
