"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125"
"50",4263.55745507973,4248.93205741581,4234.4543510641,4220.12284459687,4205.93606164723,4191.89254075707,4177.99083522647,4164.22951296469,4150.60715634263,4137.12236204682,4123.77374093484,4110.55991789218,4097.47953169065,4084.53123484811,4071.71369348967,4059.02558721026,4046.46560893865,4034.03246480277,3959.98971811299,4011.78649290551,4063.58326769802,4115.38004249053,4167.17681728304,4218.97359207556,4270.77036686807,4322.56714166058,4374.3639164531,4426.16069124561,4477.95746603812,4529.75424083063,4581.55101562315,4633.34779041566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",6542.34577429389,6489.62527099139,6437.32960788602,6385.45536146736,6333.9991358128,6282.95756236529,6232.32729971277,6182.10503336944,6132.28747555879,6082.87136499836,6033.85346668624,5985.23057168929,5936.99949693307,5889.15708499349,5841.70020389004,5794.62574688083,5747.93063225917,5701.61180315184,6607.97773839672,6616.09294419146,6624.24203279511,6632.42514567601,6640.64242489316,6648.89401309872,6657.18005354041,6665.50069006407,6673.85606711612,6682.24632974607,6690.67162360907,6699.13209496838,6707.62789069796,6716.159158285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",5622.86673260339,5623.08184782458,5623.29697127547,5623.51210295638,5623.72724286764,5623.94239100954,5624.15754738242,5624.37271198658,5624.58788482234,5624.80306589001,5625.01825518991,5625.23345272235,5625.44865848765,5625.66387248613,5625.8790947181,5626.09432518386,5626.30956388374,5626.52481081806,5496.75703125013,5484.97252181805,5473.21327722155,5461.47924329527,5449.77036599002,5438.08659137245,5426.42786562487,5414.79413504493,5403.18534604545,5391.60144515412,5380.04237901327,5368.50809437963,5356.99853812405,5345.51365723133,5334.0533987999,5322.6177100416,5311.20653828147,5299.81983095745,4814.46330786248,4814.48355752787,4814.50380727843,4814.52405711416,4814.54430703506,4814.56455704113,4814.58480713238,4814.60505730879,4814.62530757038,4814.64555791714,4814.66580834908,4814.68605886618,4814.70630946847,4814.72656015592,4814.74681092855,4814.76706178636,4814.78731272934,4814.80756375749,4306.2261898481,4273.72738437275,4241.22857889741,4208.72977342206,4176.23096794672,4143.73216247137,4111.23335699603,4078.73455152068,4046.23574604533,4013.73694056999,3981.23813509464,3948.7393296193,3916.24052414395,3883.74171866861,3851.24291319326,3818.74410771792,3786.24530224257,3753.74649676722,4542.46095642303,4542.55112016915,4542.64011349024,4542.7279664062,4542.81470779629,4542.90036545622,4542.98496615169,4543.06853566867,4543.15109886063,4543.23267969301,4543.31330128499,4543.3929859489,4543.47175522734,4543.54962992817,4543.62663015758,4543.70277535125,4543.77808430389,4543.85257519707,5144.01674084825,5152.8671005987,5161.71746034915,5170.56782009961,5179.41817985006,5188.26853960051,5197.11889935097,5205.96925910142,5214.81961885188,5223.66997860233,5232.52033835279,5241.37069810324,5250.22105785369,5259.07141760415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",7483.93857987281,7483.93124941216,7483.92391895152,7483.91658849088,7483.90925803024,7483.9019275696,7483.89459710896,7483.88726664832,7483.87993618768,7483.87260572704,7483.8652752664,7483.85794480576,7483.85061434512,7483.84328388448,7483.83595342384,7483.8286229632,7483.82129250256,7483.81396204192,8929.63265623771,8973.07202785008,9016.38498523297,9059.57286403235,9102.63697571284,9145.5786081751,9188.39902635287,9231.09947279056,9273.6811682022,9316.14531201236,9358.49308287989,9400.72563920503,9442.84411962061,9484.84964346794,9526.74331125789,9568.52620511786,9610.19938922505,9651.7639102266,7581.38276831686,7528.45992795445,7475.35036015395,7422.05140173975,7368.56032234723,7314.87432197468,7260.99052841802,7206.90599458125,7152.61769565521,7098.12252615655,7043.41729681844,6988.49873132357,6933.36346286959,6878.00803055632,6822.42887558315,6766.62233724415,6710.58464870767,6654.31193256574,8610.77465715414,8637.67131022519,8664.5245060572,8691.33451888641,8718.1016199431,8744.8260774983,8771.50815690977,8798.14812066678,8824.74622843431,8851.30273709614,8877.81790079715,8904.29197098484,8930.72519644999,8957.11782336654,8983.47009533064,9009.78225339909,9036.05453612687,9062.28717960406,9021.07022489946,9024.96469809152,9028.85832805443,9032.75111551666,9036.6430612056,9040.5341658475,9044.42443016756,9048.31385488985,9052.20244073737,9056.09018843203,9059.97709869465,9063.86317224495,9067.74840980161,9071.63281208218,9075.51637980318,9079.39911368002,9083.28101442705,9087.16208275756,8721.5584203841,8722.78802922273,8724.01755100641,8725.24698575974,8726.47633350729,8727.70559427364,8728.93476808334,8730.16385496093,8731.39285493095,8732.62176801792,8733.85059424633,8735.07933364069,8736.30798622549,8737.53655202519,8738.76503106425,8739.99342336712,8741.22172895824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",5447.93082170461,5470.12166042505,5492.31249914548,5514.50333786592,5536.69417658636,5558.8850153068,5581.07585402724,5603.26669274768,5625.45753146811,5647.64837018855,5669.83920890899,5692.03004762943,5714.22088634987,5736.41172507031,5758.60256379074,5780.79340251118,5802.98424123162,5825.17507995206,6127.94089467909,6142.23410424006,6156.51044415358,6170.76999317483,6185.01282941853,6199.23903036632,6213.44867287411,6227.64183317922,6241.81858690753,6255.97900908038,6270.12317412151,6284.2511558638,6298.36302755597,6312.45886186913,6326.53873090328,6340.60270619371,6354.65085871724,6368.68325889851,5998.98310139958,5998.21917567962,5997.45517084757,5996.69108687695,5995.92692374128,5995.16268141406,5994.39835986877,5993.6339590789,5992.86947901788,5992.10491965918,5991.34028097621,5990.57556294238,5989.8107655311,5989.04588871573,5988.28093246965,5987.51589676622,5986.75078157875,5985.98558688059,6340.46132091083,6347.23701042825,6354.03527726471,6360.85619665027,6367.69984406562,6374.56629524298,6381.45562616691,6388.36791307516,6395.30323245953,6402.26166106667,6409.24327589898,6416.24815421542,6423.27637353241,6430.32801162463,6437.40314652595,6444.50185653024,6451.62422019225,6458.77031632848,6688.72917349068,6696.42794474766,6704.12088438185,6711.80800789778,6719.48933072935,6727.16486824037,6734.83463572492,6742.49864840788,6750.15692144532,6757.80946992498,6765.45630886666,6773.09745322269,6780.73291787834,6788.36271765225,6795.98686729686,6803.60538149881,6811.21827487937,6818.82556199486,5465.75562726149,5459.83393317023,5453.90109579245,5447.95706092022,5442.00177391925,5436.03517972426,5430.05722283425,5424.06784730774,5418.06699675795,5412.05461434786,5406.03064278527,5399.99502431773,5393.94770072744,5387.88861332605,5381.8177029494,5375.73490995217,5369.6401742025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",3586.47710478049,3614.87504014629,3643.16177910071,3671.3390424247,3699.40850483415,3727.37179672158,3755.23050581315,3782.98617874602,3810.64032257075,3838.19440618309,3865.64986168911,3893.00808570754,3920.27044061282,3947.4382557221,3974.51282842934,4001.49542528932,4028.38728305427,4055.1896096657,5100.01472416658,5126.84008350749,5153.59522821219,5180.28088657772,5206.89777378607,5233.44659223889,5259.92803188134,5286.34277051519,5312.69147410186,5338.97479705571,5365.19338252788,5391.34786268122,5417.43885895646,5443.46698233017,5469.43283356462,5495.33700344996,5521.18007303903,5546.962613875,5228.96045216201,5226.52503624995,5224.10107326854,5221.68850935854,5219.28729091401,5216.8973645811,5214.51867725684,5212.15117608803,5209.79480846998,5207.4495220454,5205.11526470321,5202.7919845774,5200.47963004587,5198.17814972928,5195.88749248988,5193.60760743045,5191.3384438931,5189.07995145815,4956.06729197555,4952.7140390837,4949.35863453408,4946.0010741021,4942.64135354931,4939.27946862328,4935.91541505756,4932.54918857162,4929.18078487077,4925.81019964612,4922.43742857447,4919.06246731828,4915.68531152562,4912.30595683002,4908.92439885051,4905.54063319147,4902.15465544261,4898.76646117886,5198.42016433027,5186.77994916085,5175.12663258873,5163.460155487,5151.78045826023,5140.08748083919,5128.38116267542,5116.66144273578,5104.92825949686,5093.18155093938,5081.42125454239,5069.64730727753,5057.85964560305,5046.05820545788,5034.24292225553,5022.41373087789,5010.57056566896,4998.7133604285,4431.55922272098,4418.0761288761,4404.63405757216,4391.23288399738,4377.87248371973,4364.55273268577,4351.27350721948,4338.03468402114,4324.83614016616,4311.67775310397,4298.55940065684,4285.48096101878,4272.4423127544,4259.44333479776,4246.48390645128,4233.56390738461,4220.68321763349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",7241.91198863501,7263.17740201194,7284.41157574415,7305.61469214611,7326.78693167906,7347.92847297785,7369.03949287714,7390.1201664373,7411.17066696966,7432.19116606138,7453.18183359987,7474.14283779673,7495.07434521123,7515.97652077344,7536.84952780688,7557.69352805076,7578.50868168189,7599.29514733608,6761.77378796625,6768.27501336571,6774.77623876516,6781.27746416462,6787.77868956408,6794.27991496354,6800.78114036299,6807.28236576245,6813.78359116191,6820.28481656137,6826.78604196082,6833.28726736028,6839.78849275974,6846.2897181592,6852.79094355865,6859.29216895811,6865.79339435757,6872.29461975703,7438.42786192722,7451.41978474059,7464.43439918472,7477.47174489269,7490.53186156683,7503.61478897878,7516.72056696969,7529.84923545025,7543.00083440089,7556.17540387187,7569.37298398338,7582.5936149257,7595.8373369593,7609.10419041497,7622.39421569394,7635.70745326802,7649.04394367968,7662.40372754222,6613.24440915057,6613.24528632946,6613.24616350848,6613.2470406876,6613.24791786685,6613.24879504621,6613.24967222569,6613.25054940528,6613.251426585,6613.25230376482,6613.25318094477,6613.25405812483,6613.25493530501,6613.2558124853,6613.25668966571,6613.25756684623,6613.25844402688,6613.25932120763,8003.20729019067,8018.57011596812,8033.97777185878,8049.43038868096,8064.92809763472,8080.47103030296,8096.05931865259,8111.69309503557,8127.37249219009,8143.09764324168,8158.86868170435,8174.68574148171,8190.54895686811,8206.45846254978,8222.414393606,8238.41688551018,8254.46607413111,8270.562095734,6439.02610441514,6427.14656989324,6415.26703537133,6403.38750084943,6391.50796632752,6379.62843180561,6367.74889728371,6355.8693627618,6343.98982823989,6332.11029371799,6320.23075919608,6308.35122467417,6296.47169015227,6284.59215563036,6272.71262110846,6260.83308658655,6248.95355206464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",6141.34373554896,6156.42051200402,6171.55798191187,6186.75638960159,6202.01598038587,6217.33700056492,6232.71969743046,6248.16431926973,6263.67111536946,6279.24033601993,6294.87223251899,6310.56705717612,6326.32506331652,6342.14650528515,6358.03163845089,6373.98071921064,6389.99400499345,6406.07175426469,5583.44100462467,5577.25795359516,5571.07490256565,5564.89185153614,5558.70880050662,5552.52574947711,5546.3426984476,5540.15964741809,5533.97659638857,5527.79354535906,5521.61049432955,5515.42744330004,5509.24439227052,5503.06134124101,5496.8782902115,5490.69523918199,5484.51218815247,5478.32913712296,6347.48519761557,6347.47274063344,6347.46028367575,6347.4478267425,6347.43536983371,6347.42291294936,6347.41045608946,6347.397999254,6347.38554244299,6347.37308565643,6347.36062889431,6347.34817215664,6347.33571544342,6347.32325875464,6347.31080209031,6347.29834545043,6347.28588883499,6347.273432244,5650.35917612754,5646.57000021885,5642.78082431016,5638.99164840147,5635.20247249278,5631.41329658409,5627.6241206754,5623.83494476671,5620.04576885802,5616.25659294932,5612.46741704063,5608.67824113194,5604.88906522325,5601.09988931456,5597.31071340586,5593.52153749717,5589.73236158848,5585.94318567979,6942.16723495806,6955.78887636764,6969.45441908669,6983.16400460513,6996.91777486889,7010.71587228137,7024.55843970495,7038.44562046242,7052.37755833848,7066.35439758126,7080.37628290377,7094.44335948542,7108.55577297352,7122.71366948479,7136.91719560688,7151.16649839986,7165.46172539777,7179.80302461015,5742.48963211859,5725.15323267131,5707.81683322403,5690.48043377675,5673.14403432948,5655.8076348822,5638.47123543492,5621.13483598764,5603.79843654036,5586.46203709308,5569.1256376458,5551.78923819852,5534.45283875124,5517.11643930396,5499.78003985669,5482.44364040941,5465.10724096213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",7092.26354991152,7109.50265904777,7126.80398848511,7144.16776279233,7161.59420734874,7179.08354834711,7196.63601279659,7214.25182852567,7231.93122418511,7249.67442925097,7267.48167402751,7285.35318965023,7303.28920808885,7321.28996215033,7339.3556854819,7357.48661257407,7375.68297876369,7393.945020237,7348.49915772736,7355.24743011642,7361.99570250547,7368.74397489453,7375.49224728358,7382.24051967263,7388.98879206169,7395.73706445074,7402.4853368398,7409.23360922885,7415.9818816179,7422.73015400696,7429.47842639601,7436.22669878507,7442.97497117412,7449.72324356318,7456.47151595223,7463.21978834128,7273.89814955289,7278.03802292427,7282.18163273984,7286.32898237192,7290.48007519588,7294.63491459015,7298.7935039362,7302.95584661854,7307.12194602475,7311.29180554546,7315.46542857436,7319.64281850822,7323.82397874684,7328.00891269313,7332.19762375304,7336.39011533561,7340.58639085295,7344.78645372024,7265.44634524104,7265.46983928806,7265.49334395084,7265.51685923417,7265.54038514285,7265.56392168169,7265.58746885548,7265.61102666904,7265.63459512717,7265.65817423467,7265.68176399637,7265.70536441707,7265.7289755016,7265.75259725476,7265.77622968138,7265.79987278629,7265.82352657431,7265.84719105026,7358.86542488291,7365.70298762145,7372.53737273794,7379.36858612607,7386.1966336604,7393.02152119652,7399.84325457104,7406.66183960177,7413.47728208776,7420.2895878094,7427.0987625285,7433.90481198836,7440.7077419139,7447.50755801168,7454.30426597005,7461.09787145918,7467.88838013119,7474.67579762019,7245.30463099509,7234.26002713628,7223.24371840445,7212.25563231043,7201.29569655075,7190.36383900719,7179.45998774628,7168.58407101882,7157.73601725945,7146.91575508615,7136.12321329975,7125.3583208835,7114.6210070026,7103.9112010037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",6902.25126799048,6884.28981652526,6866.30453738032,6848.29530458935,6830.26199101731,6812.20446834493,6794.12260705286,6776.01627640559,6757.88534443505,6739.72967792401,6721.54914238907,6703.34360206344,6685.11291987935,6666.85695745021,6648.57557505239,6630.2686316067,6611.93598465955,6593.57749036372,5602.66921040816,5605.39818565608,5608.127160904,5610.85613615193,5613.58511139985,5616.31408664777,5619.0430618957,5621.77203714362,5624.50101239154,5627.22998763947,5629.95896288739,5632.68793813531,5635.41691338324,5638.14588863116,5640.87486387908,5643.603839127,5646.33281437493,5649.06178962285,7221.34264585709,7242.76188213139,7264.24465003757,7285.79113801689,7307.40153506958,7329.07603075643,7350.81481520051,7372.61807908881,7394.48601367392,7416.41881077569,7438.41666278294,7460.47976265514,7482.60830392408,7504.80248069559,7527.06248765126,7549.38852005009,7571.78077373027,7594.23944511084,5499.89767517454,5499.85562298408,5499.8138266945,5499.77228474856,5499.73099559851,5499.68995770599,5499.64916954203,5499.60862958695,5499.56833633032,5499.5282882709,5499.48848391659,5499.44892178437,5499.40960040023,5499.37051829916,5499.33167402504,5499.29306613061,5499.25469317743,5499.2165537358,7199.80251523355,7199.65507944789,7199.50766600161,7199.36027489133,7199.21290611365,7199.06555966521,7198.9182355426,7198.77093374246,7198.62365426139,7198.47639709602,7198.32916224296,7198.18194969884,7198.03475946027,7197.88759152387,7197.74044588628,7197.59332254409,7197.44622149395,7197.29914273246,5252.51144864055,5216.20856551367,5179.77867391991,5143.21997928365,5106.5306421854,5069.70877674366,5032.75244892015,4995.65967474363,4958.4284184478,4921.05659051772,4883.54204563946,4845.88258054685,4808.07593175898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",9440.7440417627,9498.75572276359,9556.76740376446,9614.77908476534,9672.79076576622,9730.8024467671,9788.81412776798,9846.82580876886,9904.83748976973,9962.84917077061,10020.8608517715,10078.8725327724,10136.8842137732,10194.8958947741,10252.907575775,10310.9192567759,10368.9309377768,10426.9426187776,1391.56814340792,1364.67683417644,1338.30518509644,1312.44315401373,1287.08089283342,1262.20874376974,1237.81723566848,1213.89708040042,1190.43916932443,1167.43456981904,1144.87452188086,1122.75043478892,1101.05388383329,1079.77660710707,1058.91050236029,1038.44762391461,1018.38017963769,998.700527975951,10091.2223266667,10166.6988332645,10242.1753398623,10317.65184646,10393.1283530578,10468.6048596556,10544.0813662533,10619.5578728511,10695.0343794489,10770.5108860467,10845.9873926444,10921.4638992422,10996.94040584,11072.4169124377,11147.8934190355,11223.3699256333,11298.8464322311,11374.3229388288,1477.14441441107,1436.71874963928,1395.6740779055,1353.97206060656,1311.57002388571,1268.42022410049,1224.46894299539,1179.65536126281,1133.91013971533,1087.15360874242,1039.29342393187,990.221480031775,939.809771771188,887.904721387262,834.319208319341,778.821036804319,721.115655154661,660.819137339082,9989.48972066455,10053.2068030012,10116.9238853378,10180.6409676745,10244.3580500111,10308.0751323477,10371.7922146843,10435.509297021,10499.2263793576,10562.9434616942,10626.6605440309,10690.3776263675,10754.0947087041,10817.8117910408,10881.5288733774,10945.245955714,11008.9630380507,11072.6801203873,1574.44941723944,1550.281221142,1526.48401295703,1503.05209792642,1479.979868708,1457.26180403373,1434.89246738845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",5267.27314077401,5263.57978851832,5259.88643626263,5256.19308400694,5252.49973175125,5248.80637949555,5245.11302723986,5241.41967498417,5237.72632272848,5234.03297047279,5230.3396182171,5226.64626596141,5222.95291370572,5219.25956145003,5215.56620919433,5211.87285693864,5208.17950468295,5204.48615242726,4371.08323634829,4350.2299071896,4329.52023355887,4308.95322583423,4288.52790121117,4268.24328365557,4248.09840385706,4228.09229918271,4208.22401363105,4188.49259778632,4168.89710877319,4149.43661021164,4130.11017217222,4110.91687113166,4091.85578992868,4072.9260177202,4054.1266499378,4035.45678824452,5103.7252471762,5103.7186306629,5103.71203894774,5103.70547193781,5103.69892954049,5103.69241166355,5103.68591821509,5103.67944910354,5103.6730042377,5103.66658352669,5103.66018687999,5103.6538142074,5103.64746541907,5103.64114042549,5103.63483913747,5103.62856146616,5103.62230732306,5103.61607661998,4312.2639054606,4304.20198181939,4296.14005817817,4288.07813453695,4280.01621089574,4271.95428725452,4263.89236361331,4255.83043997209,4247.76851633087,4239.70659268966,4231.64466904844,4223.58274540722,4215.52082176601,4207.45889812479,4199.39697448357,4191.33505084236,4183.27312720114,4175.21120355992,4941.52523450981,4941.81705446219,4942.10887441457,4942.40069436695,4942.69251431932,4942.9843342717,4943.27615422408,4943.56797417646,4943.85979412884,4944.15161408121,4944.44343403359,4944.73525398597,4945.02707393835,4945.31889389072,4945.6107138431,4945.90253379548,4946.19435374786,4946.48617370023,4384.78539734608,4379.26016710844,4373.73134997873,4368.19893675379,4362.66291818915,4357.12328499873,4351.58002785463,4346.0331373868,4340.4826041828,4334.92841878754,4329.37057170297,4323.80905338782,4318.24385425731,4312.67496468287,4307.10237499185,4301.52607546727,4295.94605634745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",5753.66000442316,5775.41756780706,5797.33546546264,5819.41487891368,5841.65699839075,5864.06302289542,5886.63416026482,5909.3716272368,5932.27664951551,5955.35046183748,5978.59430803815,6002.00944111896,6025.59712331486,6049.35862616239,6073.29523056819,6097.40822687809,6121.69891494661,6146.16860420709,4083.72175688011,4069.12735184514,4054.59992925954,4040.1391817008,4025.74480315738,4011.41648902218,3997.15393608614,3982.9568425318,3968.82490792694,3954.75783321817,3940.75532072466,3926.81707413181,3912.94279848499,3899.13220018327,3885.38498697326,3871.70086794288,3858.07955351521,3844.5207554424,6297.83554427591,6319.02246579294,6340.17264711609,6361.28633737483,6382.36378276466,6403.40522659619,6424.41090934313,6445.38106868927,6466.31593957445,6487.21575423954,6508.08074227045,6528.91113064128,6549.7071437565,6570.46900349224,6591.19692923678,6611.89113793017,6632.55184410302,6653.17925991451,4024.50817044255,4000.94498725002,3977.31046098286,3953.60373047606,3929.82391624028,3905.97011990009,3882.04142360969,3858.03688944483,3833.95555876983,3809.79645157853,3785.55856580757,3761.24087662083,3736.84233566334,3712.36187028315,3687.79838271941,3663.15074925476,3638.41781933031,3613.59841462083,6134.85596161862,6154.66463317968,6174.47330474074,6194.2819763018,6214.09064786286,6233.89931942392,6253.70799098498,6273.51666254604,6293.3253341071,6313.13400566817,6332.94267722922,6352.75134879029,6372.56002035135,6392.36869191241,6412.17736347347,6431.98603503453,6451.79470659559,6471.60337815665,4214.11528150175,4213.23475121852,4212.35422093529,4211.47369065207,4210.59316036884,4209.71263008561,4208.83209980238,4207.95156951915,4207.07103923592,4206.19050895269,4205.30997866946,4204.42944838623,4203.548918103,4202.66838781978,4201.78785753654,4200.90732725332,4200.02679697009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",2200.40401468301,2227.68279152433,2254.96156836565,2282.24034520697,2309.51912204829,2336.79789888961,2364.07667573093,2391.35545257225,2418.63422941357,2445.91300625489,2473.19178309621,2500.47055993753,2527.74933677885,2555.02811362017,2582.30689046149,2609.58566730281,2636.86444414413,2664.14322098545,2219.36152928866,2090.62298305971,2227.18797119675,2344.84471915501,2186.07977951838,2059.27180837819,2193.78885538325,2309.68121191963,2153.29712593102,2028.39077879785,2160.89059578464,2275.04501987531,2121.00608403427,1997.97284397948,2128.48568151504,2240.92823535491,2089.19928157397,1968.01105931142,1679.96450936718,1693.03163007403,1706.09875078089,1719.16587148774,1732.2329921946,1745.30011290145,1758.36723360831,1771.43435431516,1784.50147502202,1797.56859572887,1810.63571643573,1823.70283714258,1836.76995784944,1849.83707855629,1862.90419926315,1875.97131997001,1889.03844067686,1902.10556138372,1414.45454908159,1424.89838220376,1435.34221532593,1445.78604844809,1456.22988157026,1466.67371469243,1477.1175478146,1487.56138093677,1498.00521405893,1508.4490471811,1518.89288030327,1529.33671342544,1539.78054654761,1550.22437966977,1560.66821279194,1571.11204591411,1581.55587903628,1591.99971215845,2169.26731827393,2204.30388668463,2240.37422923941,2277.50884804019,2315.73914517099,2355.09744925245,2395.61704277974,2437.33219026729,2480.27816722373,2524.49128998192,2570.00894640906,2616.86962752291,2665.11296004089,2714.77973988958,2765.91196670284,2818.55287933799,2872.7469924397,2928.54013408293,2104.76168284526,2104.77099327222,2104.78030374038,2104.78961424972,2104.79892480024,2104.80823539195,2104.81754602484,2104.82685669892,2104.83616741418,2104.84547817064,2104.85478896827,2104.8640998071,2104.87341068711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",4925.04202252401,4987.90236141431,5050.76270030461,5113.62303919491,5176.48337808521,5239.34371697551,5302.20405586581,5365.06439475611,5427.92473364641,5490.78507253671,5553.64541142701,5616.50575031731,5679.36608920761,5742.22642809791,5805.08676698821,5867.94710587851,5930.80744476881,5993.66778365911,6862.47272461126,6889.42793327457,6916.55128453884,6943.84382725272,6971.30661680743,6998.94071517756,7026.74719096213,7054.72711942595,7082.88158254112,7111.21166902899,7139.71847440214,7168.40310100682,7197.26665806554,7226.31026171999,7255.53503507417,7284.94210823784,7314.53261837024,7344.30770972402,6448.73298338207,6421.37508024068,6394.13323941202,6367.00696851699,6339.99577726529,6313.09917744665,6286.31668292197,6259.6478096145,6233.09207550115,6206.64900060374,6180.31810698034,6154.09891871662,6127.99096191725,6101.99376469735,6076.10685717394,6050.32977145746,6024.66204164332,5999.10320380344,5722.47552996718,5702.02810757847,5681.54353968206,5661.02155641143,5640.46188445301,5619.86424698293,5599.22836360227,5578.55395027079,5557.84071923899,5537.08837897855,5516.2966341111,5495.46518533511,5474.59372935115,5453.6819587851,5432.72956210957,5411.7362235633,5390.70162306845,5369.62543614586,5969.24645895011,5958.9882961925,5948.72127214214,5938.44535614288,5928.16051735251,5917.86672474117,5907.56394708969,5897.25215298794,5886.93131083319,5876.60138882838,5866.26235498041,5855.91417709845,5845.55682279213,5835.19025946982,5824.8144543368,5814.42937439349,5804.03498643357,5793.63125704215,5177.09444198949,5174.77566744691,5172.45637190429,5170.13655489368,5167.8162159464,5165.49535459303,5163.17397036341,5160.85206278663,5158.52963139106,5156.2066757043,5153.88319525322,5151.55918956394,5149.23465816183,5146.90960057151,5144.58401631684,5142.25790492093,5139.93126590615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
