"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69"
"459",2843.49709135867,2853.04722617194,2862.64517612322,2872.29118061095,2881.98548023219,2891.72831678859,2901.51993329248,2911.36057397283,2978.61213884986,2993.44062417995,3008.26910951003,3023.09759484012,3037.9260801702,3052.75456550028,3067.58305083037,3082.41153616045,3108.01663138927,3123.52117439842,3139.02571740757,3154.53026041672,3170.03480342587,3185.53934643502,3201.04388944417,3216.54843245332,3232.78325867634,3247.10027200527,3261.41728533421,3275.73429866315,3290.05131199209,3304.36832532102,3318.68533864996,3333.0023519789,3483.7155572237,3507.29681240683,3530.87806758997,3554.45932277311,3578.04057795625,3601.62183313938,3625.20308832252,3648.78434350566,3741.72169540165,3762.98755016036,3784.25340491907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460",3684.22341796003,3660.40146491789,3636.57951187574,3612.7575588336,3588.93560579145,3565.11365274931,3541.29169970716,3517.46974666501,3940.04195814374,3976.32099653089,4013.09115651668,4050.35908658011,4088.13152520289,4126.41530208781,4165.21733939368,4204.5446529869,4230.51142885354,4247.62694032266,4264.74245179178,4281.8579632609,4298.97347473002,4316.08898619914,4333.20449766826,4350.32000913738,4797.89228149654,4825.32879420169,4852.48041814577,4879.35455444962,4905.95830011215,4932.29846496295,4958.38158742894,4984.21394921447,5723.00462840616,5799.41609097938,5876.84777142619,5955.31329132214,6034.82645411306,6115.40124754332,6197.05184611658,6279.79261358922,6307.77792894642,6373.51041240351,6439.2428958606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461",4954.65088265659,4967.40546931816,4980.16005597973,4992.91464264129,5005.66922930286,5018.42381596443,5031.178402626,5043.93298928757,5263.34214697026,5294.18857978498,5324.94535607906,5355.61350890858,5386.19405067802,5416.68797372508,5447.09625088403,5477.41983602877,5115.76331449824,5132.88071127172,5149.95532152112,5166.98749941306,5183.97759415974,5200.92595011623,5217.83290687526,5234.69879935973,5400.29114672712,5439.42723528577,5478.84694437266,5518.55232939514,5558.54546065616,5598.82842346222,5639.40331823213,5680.27226060648,5724.47240299844,5767.18716669063,5809.72220923731,5852.08033606847,5894.26427755609,5936.27669184002,5978.12016751745,6019.79722620384,6114.99319925516,6156.47468895242,6197.81397059017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462",5842.9467245706,5853.80598373749,5864.66524290438,5875.52450207127,5886.38376123816,5897.24302040505,5908.10227957194,5918.96153873882,6056.77606384826,6086.59637588306,6116.41668791786,6146.23699995265,6176.05731198745,6205.87762402225,6235.69793605705,6265.51824809185,6274.52393515304,6306.03105329942,6337.5381714458,6369.04528959218,6400.55240773855,6432.05952588494,6463.56664403131,6495.07376217769,6500.76915753052,6534.919785637,6569.07041374349,6603.22104184997,6637.37166995646,6671.52229806294,6705.67292616942,6739.8235542759,7075.9769871076,7133.26513602404,7190.55328494048,7247.84143385692,7305.12958277336,7362.4177316898,7419.70588060624,7476.99402952268,7546.16957799364,7591.31749186516,7636.46540573668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463",3813.56848748908,3894.53663821792,3975.50478894676,4056.4729396756,4137.44109040444,4218.40924113328,4299.37739186212,4380.34554259096,4438.79600565603,4491.32068612492,4543.84536659379,4596.37004706267,4648.89472753155,4701.41940800044,4753.94408846932,4806.46876893819,4961.75485191399,5003.30924693053,5044.86364194708,5086.41803696362,5127.97243198017,5169.52682699671,5211.08122201325,5252.6356170298,5602.21904024733,5658.63069738195,5715.89556531931,5774.0265486382,5833.03674709562,5892.93945857877,5953.74818210176,6015.47662084756,6598.15964382783,6676.52993706326,6754.9002302987,6833.27052353413,6911.64081676957,6990.011110005,7068.38140324043,7146.75169647587,7254.82159309379,7311.84400421879,7368.86641534379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464",4375.45471213477,4449.29223480519,4523.12975747561,4596.96728014603,4670.80480281644,4744.64232548686,4818.47984815728,4892.3173708277,4088.49478265039,4090.85446243566,4093.21621235864,4095.58003423545,4097.94592988382,4100.31390112305,4102.68394977404,4105.05607765931,5084.92249350048,5173.06051142601,5263.47321979814,5356.21932445971,5451.35904635026,5548.95416060803,5649.06803668123,5751.76567947435,6480.06289093043,6628.43101391443,6781.87821696237,6940.57837202047,7104.71130318632,7274.46299046876,7450.02578052286,7631.5986045991,7629.7175656079,7727.63200073065,7825.5464358534,7923.46087097615,8021.3753060989,8119.28974122165,8217.20417634441,8315.11861146716,6514.90229883466,6449.47120963017,6383.70569324655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465",4889.9275661275,4945.27834784541,5000.32074940173,5055.06152691333,5109.50718166659,5163.66397363022,5217.5379340511,5271.13487720871,5992.29911448038,6074.81718450888,6157.33525453738,6239.85332456588,6322.37139459438,6404.88946462288,6487.40753465138,6569.92560467987,7031.70816982392,7107.14719365734,7182.58621749076,7258.02524132418,7333.4642651576,7408.90328899102,7484.34231282444,7559.78133665786,7913.20419372124,7992.83935885177,8073.70683160832,8155.82568123098,8239.21527204523,8323.89526802813,8409.8856374453,8497.20665755958,8256.41365862633,8287.32117104922,8318.4009156288,8349.653852129,8381.08094566207,8412.68316671829,8444.46149119605,8476.4169004319,8400.07343019087,8399.48579963648,8398.89814835535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466",4299.4380044042,4299.44374999983,4299.44949559545,4299.45524119108,4299.4609867867,4299.46673238233,4299.47247797795,4299.47822357358,5432.71571085653,5533.34529577773,5636.95822088972,5743.64293253463,5853.49049920118,5966.59468926286,6083.05205102076,6202.96199511932,6818.43881354922,6945.97918553302,7077.10288120943,7211.91057621931,7350.5057747464,7492.99488898691,7639.48732085192,7790.09554596516,7838.09343216493,7931.72303596721,8027.11193017516,8124.29317167043,8223.30043847,8324.16804139723,8426.93093597226,8531.62473452576,8648.03899195389,8717.79273723363,8788.4514895351,8860.02699070391,8932.53113492809,9005.97597071463,9080.37370289159,9155.73669463633,8726.29407973607,8751.4682316719,8776.71500755552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467",3763.1528786155,3829.86303402571,3896.57318943593,3963.28334484614,4029.99350025635,4096.70365566656,4163.41381107678,4230.12396648699,4371.89473718976,4431.80371903064,4492.94676988517,4555.34931042123,4619.03728494871,4684.03717220599,4750.37599636874,4818.08133828535,5025.95318197883,5080.72410824193,5135.20138151586,5189.39119991696,5243.29953618121,5296.93214919279,5350.2945947575,5403.39223568111,5959.63355310383,6046.17957538912,6134.63417704,6225.03944751475,6317.43840446073,6411.87501418351,6508.39421256736,6607.04192645725,6739.32579177481,6806.85228687772,6874.37878198064,6941.90527708356,7009.43177218648,7076.95826728939,7144.48476239231,7212.01125749523,6822.07491993996,6827.28434462011,6832.49774728435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468",5025.34935940444,5031.08724007233,5036.82512074022,5042.56300140811,5048.30088207601,5054.0387627439,5059.77664341179,5065.51452407968,5374.50167141473,5405.27133958595,5436.3067995929,5467.61034737518,5499.18429870499,5531.03098935843,5563.15277528827,5595.55203279829,5890.16789422146,5935.77291608214,5981.37793794281,6026.98295980349,6072.58798166417,6118.19300352485,6163.79802538553,6209.4030472462,6423.12847692085,6470.28898782654,6517.96703642427,6566.16830215343,6614.89852677934,6664.16351507727,6713.96913552384,6764.32132099615,6845.32902754892,6879.80240530652,6914.27578306413,6948.74916082173,6983.22253857933,7017.69591633693,7052.16929409453,7086.64267185213,6640.97633714749,6629.37991277166,6617.80373798737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469",4605.32155159942,4626.33462025351,4647.34768890759,4668.36075756167,4689.37382621576,4710.38689486984,4731.39996352392,4752.413032178,4764.09805049517,4777.63339837035,4791.14959962225,4804.64676212865,4818.12499270814,4831.58439713489,4845.02508015321,4858.44714549175,5000.05676439929,5021.73860390016,5043.56074233603,5065.52408755381,5087.62955327492,5109.8780591333,5132.27053071364,5154.80789958991,5219.90481902803,5238.89845087613,5257.99599884463,5277.19803146937,5296.50512039667,5315.91784040043,5335.43676939916,5355.06248847324,5651.32371637423,5684.09588110949,5716.86804584475,5749.64021058001,5782.41237531527,5815.18454005053,5847.95670478579,5880.72886952105,5820.82620725526,5839.86329670596,5858.96264721065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470",4649.02920390909,4683.23872586218,4717.44824781528,4751.65776976837,4785.86729172147,4820.07681367456,4854.28633562766,4888.49585758075,4298.2050593605,4298.20464325618,4298.20422715187,4298.20381104756,4298.20339494325,4298.20297883894,4298.20256273463,4298.20214663032,5149.55594666441,5221.28552575621,5294.62035643822,5369.59636297906,5446.25027360425,5524.61963848813,5604.7428481484,5686.65915225239,6083.40513165787,6173.01505091517,6264.8923153291,6359.09429415191,6455.67980821502,6554.70916665751,6656.24420458382,6760.34832167437,6722.57085821155,6776.1056638981,6829.64046958465,6883.1752752712,6936.71008095774,6990.24488664429,7043.77969233084,7097.31449801739,6035.69986481382,6005.75581584615,5976.04153674637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471",5041.46505806536,5052.497205906,5063.48282681331,5074.42241126326,5085.31644149854,5096.1653917175,5106.96972825763,5117.72990977379,5967.90084371874,6047.6106454029,6128.97255156639,6212.02080453768,6296.79035636854,6383.31688354411,6471.6368019979,6561.7872824379,6951.51072027802,7025.99511524186,7101.66907679098,7178.55160311503,7256.66199581768,7336.01986476241,7416.64513299556,7498.55804174813,7392.04422042436,7452.30127662892,7513.28222389633,7574.99575860678,7637.45068161344,7700.65589949746,7764.62042583816,7829.35338249847,7957.56101360896,7972.51687316723,7987.51469687391,8002.55460247481,8017.63670804609,8032.76113199527,8047.92799306207,8063.13741031939,8442.55804173357,8473.66057315424,8504.93347688263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472",5158.38513114364,5183.31044595137,5208.17592173368,5232.98212876785,5257.72962788813,5282.41897070765,5307.05069983341,5331.62534907488,5732.65230139357,5830.56206957123,5931.19664574695,6034.63186074706,6140.94565575363,6250.21814103524,6362.53165631218,6477.9708328016,6695.90556980251,6788.15831197494,6882.32667417044,6978.45043406919,7076.57019533136,7176.72740474854,7278.96436975127,7383.32427628013,8063.11287602933,8155.0785144282,8249.12162092696,8345.2891247242,8443.62901513087,8544.19036551786,8647.02335780446,8752.17930750007,8906.42870026433,8981.66151977341,9056.8943392825,9132.12715879158,9207.35997830067,9282.59279780975,9357.82561731883,9433.05843682792,9258.37062706112,9258.54202575468,9258.71464209317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473",4321.84590671932,4321.84678320911,4321.8476596989,4321.8485361887,4321.84941267849,4321.85028916828,4321.85116565808,4321.85204214787,4576.97852025613,4600.92668675481,4625.0001574637,4649.19958801317,4673.52563746404,4697.97896832555,4722.56024657338,4747.2701416678,5078.05359480495,5116.50620836073,5154.95882191651,5193.41143547229,5231.86404902807,5270.31666258384,5308.76927613962,5347.2218896954,5491.03937995223,5528.87610145318,5567.11113457966,5605.74867240508,5644.79295214382,5684.24825561595,5724.11890971673,5764.40928689117,5700.31685891813,5715.47359341472,5730.63032791131,5745.7870624079,5760.94379690448,5776.10053140107,5791.25726589766,5806.41400039424,5550.99344700815,5541.20554479089,5531.43490129151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474",4711.96457711902,4764.28563480929,4817.4768703514,4871.55275611129,4926.52800515214,4982.41757523744,5039.23667290082,5097.0007575834,4783.23806845093,4791.33829479879,4799.45903246746,4807.60033339553,4815.7622496531,4823.94483344213,4832.14813709676,4840.37221308364,4946.21142912035,4957.11733150849,4968.02323389663,4978.92913628476,4989.8350386729,5000.74094106104,5011.64684344918,5022.55274583732,5314.72573778551,5345.72114204386,5376.98648777297,5408.52412591483,5440.33642788599,5472.42578575585,5504.79461242652,5537.44534181431,5687.23397194684,5720.25438077816,5753.56118444844,5787.15686693671,5821.04393376624,5855.22491219137,5889.702351386,5924.47882263367,5378.98374558361,5357.71782835701,5336.53598634925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475",4826.74535013823,4863.34572163054,4899.80865307529,4936.13618424689,4972.33030253098,5008.39294482569,5044.32599935409,5080.13130739299,4922.20117073086,4930.58978050875,4939.00690972026,4947.45265532522,4955.92711461309,4964.43038520408,4972.96256505032,4981.52375243694,5101.60850181689,5107.02756507362,5112.44375469441,5117.85707676485,5123.26753734803,5128.67514248462,5134.07989819303,5139.4818104695,5104.40261330808,5116.1287942067,5127.8951566554,5139.70183834241,5151.54897742774,5163.43671254486,5175.36518280227,5187.33452778515,5187.28372995357,5196.66699920116,5206.05026844875,5215.43353769634,5224.81680694393,5234.20007619152,5243.58334543911,5252.9666146867,4974.698031572,4956.17961972601,4937.73014303449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476",4562.65895425364,4595.47077441095,4628.63523424844,4662.1561237035,4696.03727344524,4730.28255531229,4764.8958827552,4799.88121128372,4631.53639326973,4631.79940956703,4632.06242586432,4632.32544216162,4632.58845845892,4632.85147475621,4633.11449105351,4633.37750735081,5084.41419926862,5107.75313715006,5131.0920750315,5154.43101291295,5177.76995079439,5201.10888867583,5224.44782655727,5247.78676443872,4890.7425283153,4878.99798641189,4867.29703111705,4855.63950067117,4844.02523391497,4832.45407028727,4820.92584982277,4809.44041314984,4810.60573471488,4810.60491003157,4810.60408489966,4810.60325931868,4810.60243328814,4810.60160680754,4810.6007798764,4810.59995249422,4768.58363245353,4760.09699067493,4751.63369648569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477",3813.03820541653,3819.4646053176,3825.89100521867,3832.31740511975,3838.74380502082,3845.17020492189,3851.59660482297,3858.02300472404,5504.67096491585,5667.71337989268,5838.02246150477,6015.92207912066,6201.7505367009,6395.86121613593,6598.62324925702,6810.42221979827,5948.45943715616,5991.36264234009,6034.1112103634,6076.70733577707,6119.15315924134,6161.45076939609,6203.60220464768,6245.60945487683,6946.84386631993,7054.33582503561,7163.49106011259,7274.33530825051,7386.8947043857,7501.19578785334,7617.26550864487,7735.13123376234,7180.43965350208,7185.87162317045,7191.30359283882,7196.73556250719,7202.16753217556,7207.59950184394,7213.03147151231,7218.46344118068,6267.65583287323,6202.20624647319,6136.75666007315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478",4092.81722575201,4218.03452919859,4343.25183264517,4468.46913609176,4593.68643953834,4718.90374298492,4844.12104643151,4969.33834987809,4184.93036060722,4199.94560991151,4215.0147329227,4230.13792293604,4245.31537394031,4260.5472806203,4275.83383835932,4291.17524324171,5257.24304137738,5349.28655099037,5443.77470574326,5540.77243460153,5640.34639102253,5742.56499875732,5847.49849886916,5955.21899800069,6647.78617361798,6761.56351661108,6874.39141228387,6986.30077962755,7097.32081746936,7207.47913801361,7316.80188721113,7425.31385352071,7897.21857317757,8012.82308976567,8128.42760635379,8244.03212294189,8359.63663953,8475.24115611811,8590.84567270622,8706.45018929433,8246.46950612108,8309.93733779799,8373.14417336173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479",5159.07807032288,5379.74247954099,5616.15601240506,5869.44270562083,6140.80681994617,6431.53856589244,6743.02023807708,7076.73278739351,3882.98696034559,3809.78413553269,3738.77472256009,3669.89299916211,3603.07521234127,3538.25951936217,3475.38593051335,3414.39625358426,4231.97588780465,4205.65895548151,4179.25779475889,4152.77132749867,4126.19845121236,4099.53803826825,4072.78893506461,4045.94996116721,2984.0163785531,2911.68798365186,2839.35958875061,2767.03119384936,2694.70279894812,2622.37440404687,2550.04600914562,2477.71761424438,4803.42402139501,4948.02764699495,5096.98446074639,5250.4255122479,5408.48579625191,5571.30437143084,5739.02448271838,5911.79368733398,4723.9465244738,4723.95211998775,4723.95771550833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480",7420.55018148057,7422.70192371618,7424.85366595178,7427.00540818738,7429.15715042298,7431.30889265858,7433.46063489419,7435.61237712979,5908.55812222459,5933.73546411356,5959.0929925383,5984.63199703876,6010.35377638371,6036.2596386368,6062.35090122311,6088.62889099612,7232.47576945436,7195.24046820804,7158.00516696172,7120.76986571539,7083.53456446907,7046.29926322275,7009.06396197643,6971.82866073011,11959.9698162928,12493.8380032641,13068.2840616878,13686.3922054051,14351.4810709776,15067.1215355219,15837.1558888296,16665.7184627075,9442.80706095468,9205.24639404727,8964.57587918533,8720.62608556716,8473.21073738258,8222.12421424358,7967.13854683704,7707.99977616347,2769.19932954194,2574.69897972037,2393.85975774797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481",4041.01248121277,4091.90080436056,4142.78912750834,4193.67745065613,4244.56577380392,4295.45409695171,4346.3424200995,4397.23074324729,4247.95590011291,4283.6182800437,4319.58005228746,4355.84373029834,4392.41184863142,4429.28696311984,4466.47165105341,4503.9685113588,4725.27578400506,4753.93877600777,4782.60176801048,4811.26476001318,4839.9277520159,4868.5907440186,4897.25373602132,4925.91672802403,6336.24547030177,6485.5788731849,6640.57352800725,6801.44405368798,6968.41320538198,7141.71218292585,7321.58095097703,7508.26857128949,6149.14776920427,6147.91578415403,6146.68404593266,6145.4525544907,6144.22130977871,6142.99031174725,6141.75956034691,6140.52905552828,4844.70091380569,4798.44579771379,4752.63230553278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482",4350.28701646542,4419.10876864963,4487.93052083384,4556.75227301805,4625.57402520226,4694.39577738647,4763.21752957067,4832.03928175488,4436.24833745619,4492.51704985418,4550.02212589637,4608.79073156889,4668.85062976218,4730.23019338649,4792.95841877552,4857.06493938459,5367.38181167237,5444.71762568391,5523.83043265702,5604.76106366106,5687.55128796617,5772.24383460095,5858.88241440536,5947.51174259047,6943.42995178391,7106.23236428145,7275.02756250009,7450.03614194664,7631.48681828773,7819.61672625431,8014.67172954886,8216.90674216046,7469.47324177147,7523.71769642935,7578.35608259563,7633.39126106106,7688.82611339186,7744.66354208064,7800.90647069836,7857.55784404739,6488.61512984749,6446.05674033596,6403.49835082443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483",5200.62227312231,5303.24348458154,5405.86469604077,5508.4859075,5611.10711895923,5713.72833041846,5816.34954187769,5918.97075333691,5307.11508049092,5318.58166884322,5330.04825719551,5341.5148455478,5352.98143390009,5364.44802225239,5375.91461060468,5387.38119895697,6616.28893130432,6722.55222590988,6828.81552051544,6935.07881512101,7041.34210972657,7147.60540433214,7253.8686989377,7360.13199354327,6610.17557414997,6624.31184225869,6638.40892778917,6652.4671298713,6666.48674391093,6680.468061654,6694.41137124922,6708.31695730949,8789.80507563222,8973.32122438668,9162.69974651752,9358.12791394513,9559.79898094042,9767.91237522931,9982.67389520209,10204.2959134226,8251.99648007541,8245.20771576105,8238.41104723636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484",3842.19923192073,3892.58270393286,3942.96617594498,3993.34964795711,4043.73311996923,4094.11659198136,4144.50006399348,4194.88353600561,3558.58766897135,3559.92905916964,3561.27121513056,3562.61413729126,3563.95782608915,3565.30228196188,3566.64750534735,3567.99349668371,4419.09943860638,4492.02519406238,4566.82311762613,4643.5412720623,4722.22895401483,4802.93672568329,4885.71644731266,4970.62131051695,5813.86428964945,5955.94034276971,6103.43222875862,6256.54639511396,6415.49715895769,6580.50700702016,6751.80690705944,6929.63663115179,6753.44258274596,6836.27880270769,6919.11502266941,7001.95124263114,7084.78746259287,7167.6236825546,7250.45990251633,7333.29612247806,5693.41659262772,5629.06252232865,5564.3336708377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485",4375.45471213477,4449.29223480519,4523.12975747561,4596.96728014603,4670.80480281644,4744.64232548686,4818.47984815728,4892.3173708277,4088.49478265039,4090.85446243566,4093.21621235864,4095.58003423545,4097.94592988382,4100.31390112305,4102.68394977404,4105.05607765931,5084.92249350048,5173.06051142601,5263.47321979814,5356.21932445971,5451.35904635026,5548.95416060803,5649.06803668123,5751.76567947435,6480.06289093043,6628.43101391443,6781.87821696237,6940.57837202047,7104.71130318632,7274.46299046876,7450.02578052286,7631.5986045991,7629.7175656079,7727.63200073065,7825.5464358534,7923.46087097615,8021.3753060989,8119.28974122165,8217.20417634441,8315.11861146716,6514.90229883466,6449.47120963017,6383.70569324655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486",1892.97433661069,1915.54068250633,1938.10702840198,1960.67337429762,1983.23972019326,2005.80606608891,2028.37241198455,2050.93875788019,2231.85225823502,2274.50424976195,2317.15624128889,2359.80823281583,2402.46022434277,2445.11221586971,2487.76420739665,2530.41619892359,2879.08336144411,2945.60713489275,3014.45554136842,3085.70981376622,3159.45402361563,3235.7751802749,3314.76333359166,3396.511680151,4327.64243739668,4454.07962849672,4580.51681959676,4706.95401069681,4833.39120179685,4959.82839289689,5086.26558399693,5212.70277509696,5101.49207538504,5172.11606625989,5242.74005713473,5313.36404800957,5383.98803888441,5454.61202975925,5525.23602063409,5595.86001150893,4372.88413521466,4361.00532018941,4349.15877362635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487",3825.68933117067,3911.76927443219,3997.84921769371,4083.92916095523,4170.00910421675,4256.08904747826,4342.16899073978,4428.2489340013,3289.6199981696,3258.73659522116,3228.14312988806,3197.83688019629,3167.81514972607,3138.075267372,3108.61458710536,3079.43048773875,3913.76252645755,3972.81372788845,4033.17977428659,4094.88994223306,4157.97416018673,4222.46302299907,4288.38780675216,4355.78048392712,4107.87046343073,4146.72811803389,4186.18144560842,4226.23957759296,4266.91178540761,4308.20748259979,4350.136227023,4392.70772304899,5179.77687367053,5268.99596986503,5360.50478091668,5454.36206996419,5550.62810824084,5649.36471377812,5750.63529110266,5854.50487195201,4627.41330103836,4590.22923262796,4552.89393699683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488",3031.52826820287,3069.83958507198,3108.1509019411,3146.46221881021,3184.77353567933,3223.08485254845,3261.39616941756,3299.70748628668,2850.70028960752,2849.00575034417,2847.3122183643,2845.61969306916,2843.92817386034,2842.2376601398,2840.54815130983,2838.85964677312,3370.00124874084,3412.80249729688,3455.60374585292,3498.40499440896,3541.206242965,3584.00749152104,3626.80874007708,3669.60998863312,4494.33735245602,4589.44029059026,4687.82239823278,4789.5967418448,4894.88028644309,5003.79403002307,5116.46314261676,5233.01711014544,5038.18916110708,5084.8129810074,5131.43680090771,5178.06062080802,5224.68444070834,5271.30826060865,5317.93208050897,5364.55590040928,4127.92365985556,4074.569605052,4021.90515969826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489",4375.45471213477,4449.29223480519,4523.12975747561,4596.96728014603,4670.80480281644,4744.64232548686,4818.47984815728,4892.3173708277,4088.49478265039,4090.85446243566,4093.21621235864,4095.58003423545,4097.94592988382,4100.31390112305,4102.68394977404,4105.05607765931,5084.92249350048,5173.06051142601,5263.47321979814,5356.21932445971,5451.35904635026,5548.95416060803,5649.06803668123,5751.76567947435,6480.06289093043,6628.43101391443,6781.87821696237,6940.57837202047,7104.71130318632,7274.46299046876,7450.02578052286,7631.5986045991,7629.7175656079,7727.63200073065,7825.5464358534,7923.46087097615,8021.3753060989,8119.28974122165,8217.20417634441,8315.11861146716,6514.90229883466,6449.47120963017,6383.70569324655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490",5551.05151076386,5590.61000954767,5630.16850833148,5669.72700711529,5709.28550589909,5748.84400468291,5788.40250346672,5827.96100225052,5447.76969717909,5436.75340742643,5425.77075693985,5414.82164299871,5403.90596319605,5393.02361543762,5382.17449794091,5371.35850923423,6600.34569296897,6692.67815084994,6785.01060873091,6877.34306661187,6969.67552449284,7062.0079823738,7154.34044025477,7246.67289813574,6430.23270230588,6442.97836180506,6455.74928506118,6468.5455221507,6481.36712324932,6494.21413863221,6507.08661867421,6519.98461384996,8149.41261348745,8284.17965830959,8422.36112032041,8564.04350616368,8709.3155141894,8858.2680899822,9010.99448329661,9167.5903064348,8066.14725174655,8107.10703129296,8148.37510006975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
